"","EventName","EventType","EventRegion","flags","AvgPSI_TMO","AvgPSI_UT","deltaPSI","abs_deltaPSI","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Inc.baseMean","Inc.log2FoldChange","Inc.lfcSE","Inc.stat","Inc.pvalue","Inc.padj","Exc.baseMean","Exc.log2FoldChange","Exc.lfcSE","Exc.stat","Exc.pvalue","Exc.padj"
"16062","A5SS:RPL7A-203-exon1;RPL7A-202-exon1","A5SS","chr9:133348247-133348921/+","",0,1e-04,-1e-04,1e-04,686.666666666667,-1.55814605136675,1.81099813804216,-0.860379709197955,0.389579767112799,1,0.176645084125441,-1.20498200291936,4.0804728567969,-0.295304501514379,0.767761278069874,NA,1257.03135894369,0.208337226879367,0.153244902907921,1.35950509887137,0.173986587859083,0.99906770181161
"16063","A5SS:C19orf25-204-exon1;C19orf25-203-exon1","A5SS","chr19:1478906-1479162/-","",0.0097,0.015,-0.0053,0.0053,31.5,-1.48793034266772,1.72944205470052,-0.860352816461015,0.389594586701139,NA,8.31485100914738,-1.24719312829135,1.50716858444341,-0.827507381167936,0.407949540210718,NA,48.3034859869036,0.351628804097488,0.579199659696437,0.607094286418917,0.543788341717507,0.99906770181161
"16064","A3SS:TMEM259-203-exon2;TMEM259-201-exon3","A3SS","chr19:1013341-1014191/-","",0.0304,0.0154,0.0149,0.0149,244.916666666667,0.685490202545146,0.796762867843423,0.860344062469358,0.38959941077473,1,11.8978510587453,0.383069653709921,0.890514169785615,0.430166825758811,0.667074291949284,NA,460.92323237704,-0.239404675596484,0.154249096677527,-1.55206533297879,0.120646591877064,0.99906770181161
"16065","RAD51C/ENST00000337432.9_Intron2/clean","IR","chr17:58695190-58696692/+","Inc-NMD",3e-04,5e-04,-2e-04,2e-04,40.4166666666667,-1.57886643815396,1.83523346315617,-0.860308222278535,0.389619161654271,NA,0.425425124678161,-1.05686989368036,4.0442168301528,-0.26132869182497,0.79383904223065,NA,72.2969253189919,0.272913284019874,0.410746499510033,0.664432403795099,0.506413599177368,0.99906770181161
"16066","SE:RBM18-203-exon3;RBM18-201-int5","SE","chr9:122242044-122245255/-","",0.0166,4e-04,0.0163,0.0163,35.9166666666667,1.37559709265466,1.59897185139604,0.860301006208237,0.38962313837347,NA,0.688512849708237,1.47094178532918,3.59861499498314,0.408752196992407,0.68272152401426,NA,68.6073949290929,0.206567777879607,0.39486805142054,0.523131150105658,0.600882989616453,0.99906770181161
"16067","SE:CSRP1-201-exon2;CSRP1-217-int1","SE","chr1:201490345-201507069/-","",0.9995,1,-5e-04,5e-04,50.6666666666667,-1.5807150443639,1.83783531805017,-0.860096129853972,0.389736054410334,1,95.3413107028527,-0.129178779473969,0.424678490487428,-0.304180179518163,0.760990624294422,0.99906770181161,0.422724388900174,2.05176273297603,4.0076794144193,0.511957799217661,0.608680544868146,NA
"16068","A3SS:B4GALT3-201-exon2;B4GALT3-202-exon2","A3SS","chr1:161176509-161177422/-","",0.9974,0.9959,0.0014,0.0014,70.6666666666667,0.88877313396105,1.03337569789932,0.860067771835333,0.389751685283394,1,137.794222422745,-0.467129095800476,0.296114930043455,-1.57752631970271,0.114674470928193,0.99906770181161,3.20847815722795,-1.44819152187131,1.836968595619,-0.788359433756847,0.430486492126,NA
"16069","FGFR1/ENST00000326324.10_Intron8/clean","IR","chr8:38418374-38419532/-","Inc-NMD",0.0511,0.0305,0.0206,0.0206,44.6666666666667,0.930936065777707,1.082536240403,0.859958337682205,0.389812008705049,NA,3.17657403671875,0.535378855425725,1.61443211478333,0.331620543547956,0.740175805113171,NA,86.1371729331175,-0.0418129803704015,0.407178950932604,-0.102689444713763,0.918209451253067,0.99906770181161
"16070","SE:LSM14B-203-exon4;LSM14B-205-int3","SE","chr20:62126440-62129784/+","",0.4813,0.3062,0.175,0.175,60.0833333333333,0.710172237320361,0.825838792412308,0.859940516049046,0.389821833066902,1,47.0522258341881,0.27888651112811,0.53018447938007,0.526017871089332,0.598875790175907,0.99906770181161,70.2710899558954,-0.6957796328241,0.388242177154764,-1.79212788760646,0.0731124826296368,0.99906770181161
"16071","A3SS:ZBTB8OS-209-exon3;ZBTB8OS-204-exon3","A3SS","chr1:32634073-32634767/-","Inc-NMD",0.2282,0.1534,0.0748,0.0748,79.4166666666667,0.586783597550542,0.682356786118809,0.859936633572767,0.389823973342569,1,29.2080941054254,0.667440217286861,0.541252415566084,1.23314039455842,0.217523388912733,0.99906770181161,121.853856292113,0.0221076202929751,0.286341206645389,0.0772072610574477,0.938458665402759,0.99906770181161
"16072","A5SS:OXLD1-204-exon1;OXLD1-201-exon1","A5SS","chr17:81665585-81666517/-","Inc-NMD",0.0031,0.0105,-0.0075,0.0075,60.8333333333333,-1.14383138347103,1.33054974640062,-0.859668258601604,0.389971936554107,1,5.89669020887154,-1.29770495958067,1.55026954949479,-0.837083434944315,0.402545670910224,NA,113.111627261289,0.35892122097642,0.365439869642428,0.98216218533466,0.326019953734168,0.99906770181161
"16073","AFE:ST3GAL4-203-exon1;ST3GAL4-201-exon1","AFE","chr11:126355843-126406095/+","",3e-04,0,2e-04,2e-04,32.0833333333333,1.66678786691145,1.93897751384402,0.859622071432405,0.389997404376261,NA,0.0987292260333592,0.691716384194137,4.07657582778424,0.169680735356297,0.86526122531672,NA,62.3728592324529,-1.05299553886242,0.444478129257421,-2.36906040938759,0.0178333404064869,0.99906770181161
"16074","SE:AKT2-206-exon2;AKT2-203-int1","SE","chr19:40257055-40285180/-","",0.8241,0.8652,-0.0411,0.0411,197,-0.450939121855141,0.52459577915499,-0.859593499935334,0.390013159340253,1,326.803622176065,-0.381782869929832,0.189512739102946,-2.01454990169522,0.0439518312249751,0.99906770181161,59.7655017929396,0.102325019054431,0.39385870049605,0.259801342272132,0.795017015516587,0.99906770181161
"16075","SE:TSN-201-exon2;TSN-210-int1","SE","chr2:121755846-121758709/+","",0.9738,0.9707,0.0031,0.0031,128.833333333333,0.838335917415554,0.975273087620778,0.859590947455252,0.390014566853819,1,237.577362223924,0.0276851345383461,0.219202617178578,0.126299288278077,0.899495019620465,0.99906770181161,10.3387516393254,-0.860978088025238,1.08887065080358,-0.790707406237684,0.429114753189289,NA
"16076","SE:TNRC6A-207-exon2;TNRC6A-201-int5","SE","chr16:24777359-24789231/+","Inc-NMD",5e-04,0.0471,-0.0467,0.0467,36.1666666666667,-1.08936343851874,1.26769732478687,-0.859324554228191,0.390161480995837,NA,2.66117767048747,-1.66889924982961,1.98725910709524,-0.839799522805573,0.401020801066577,NA,64.8129531326545,-0.182919890529523,0.381916050164723,-0.478953137608719,0.631971967218747,0.99906770181161
"16077","CDK18/ENST00000360066.6_Intron12/clean","IR","chr1:205529430-205529520/+","Inc-NMD",0.0168,0.2751,-0.2583,0.2583,26.3333333333333,-0.886288291875613,1.0313804994473,-0.859322328035643,0.390162708868351,NA,12.7661910814663,-1.94828994161607,0.960141912122781,-2.0291687270568,0.0424411076778073,NA,40.1626846079661,-1.23791816725255,0.48928077255266,-2.5300772821996,0.0114037405521315,0.99906770181161
"16078","A3SS:PCNX2-202-exon8;PCNX2-208-exon9","A3SS","chr1:233200265-233208517/-","",0,4e-04,-4e-04,4e-04,27.75,-1.61590110756069,1.88045673851473,-0.859313099027744,0.390167799219097,NA,0.176645084125441,-1.20498200291936,4.0804728567969,-0.295304501514379,0.767761278069874,NA,53.9689842331293,0.448468632045779,0.445499789053289,1.00666407272335,0.31409623266052,0.99906770181161
"16079","SE:SAFB2-201-exon3;SAFB2-208-int2","SE","chr19:5616336-5621308/-","Exc-NMD",0.9996,0.9996,-1e-04,1e-04,47.5,-1.28610890294916,1.49668285674293,-0.859306229876897,0.390171587993511,NA,88.7544497524298,-0.00767444625776355,0.322431098400287,-0.0238018178018176,0.981010690065127,0.99906770181161,0.945665524451038,0.792652018501332,3.48576310062723,0.227396984711526,0.820115064733003,NA
"16080","SE:DAB2-215-exon2;DAB2-201-int1","SE","chr5:39394422-39424803/-","",0.0595,0.092,-0.0325,0.0325,16.75,-1.21657104555577,1.4157964232983,-0.859283881168167,0.390183914885243,NA,3.14347654067089,-0.97085997655676,1.85741967104419,-0.522692847336418,0.601188016552581,NA,27.7946930794384,0.261024187900042,0.551987110319611,0.472880947797684,0.636298118265283,0.99906770181161
"16081","KPNA2/ENST00000330459.8_Intron7/clean","IR","chr17:68043364-68043837/+","Inc-NMD",0.0048,0.0049,-2e-04,2e-04,189.25,0.959814031229783,1.11706752649537,0.859226509109129,0.390215560712847,1,2.50516326949948,0.6646717004018,2.2037595916599,0.3016080805353,0.762950847329954,NA,359.024490684561,0.0233882633746937,0.184046842400354,0.127077775796977,0.898878841185131,0.99906770181161
"16082","SE:NDRG1-201-exon3;NDRG1-244-int1","SE","chr8:133264653-133284248/-","",0.9997,1,-2e-04,2e-04,51.4166666666667,-1.49455720248472,1.73946534313893,-0.859204932354523,0.390227462628656,1,97.3860210878088,0.0714743567314513,0.306045187656067,0.233541841578552,0.815340682775466,0.99906770181161,0.197458452066718,1.24472201407165,4.05886307362175,0.306667653353719,0.759096353042669,NA
"16083","EIF4G2/ENST00000339995.11_Intron8/anti-near","IR","chr11:10803591-10803898/-","Inc-NMD",0.04,0.0229,0.0172,0.0172,486.416666666667,0.666321786336165,0.775517047202149,0.859196827123362,0.390231933598028,1,29.7808132870412,0.722669803267115,0.581229763086611,1.24334617592428,0.2137402952464,0.99906770181161,878.141656127314,0.0529345565125356,0.142246380754891,0.372132888243735,0.7097939106536,0.99906770181161
"16084","MED13L/ENST00000281928.9_Intron21/clean","IR","chr12:115982604-115983116/-","Inc-NMD",0.0118,0.0049,0.0069,0.0069,67.25,1.21367063532977,1.41259147736394,0.859180205160675,0.390241102624064,1,0.932974997228325,0.887205642553165,3.20849347911553,0.276517826303246,0.782150369790397,NA,131.997846540848,-0.158794491977988,0.321176094151653,-0.494415664395644,0.621012653507812,0.99906770181161
"16085","SE:CPNE7-204-exon2;CPNE7-201-int16","SE","chr16:89595604-89596483/+","",0.0258,0.0076,0.0182,0.0182,37.6666666666667,-1.12727694100859,1.31207162272665,-0.859158083661596,0.390253305513743,NA,3.44282310140093,-1.06422813445339,1.74903683229129,-0.608465250591217,0.542878946282896,NA,68.3530416234672,-0.291194018500118,0.433848611749295,-0.67118808407848,0.502100718690492,0.99906770181161
"16086","AFE:CBX3-204-exon1;CBX3-201-exon1","AFE","chr7:26201562-26202970/+","",0.2591,0.3947,-0.1356,0.1356,35.4166666666667,-0.854716830756703,0.994876141367747,-0.859118834211509,0.390274957271376,NA,22.5532127521675,-0.228189956242084,0.708476947151064,-0.322085224028368,0.747388131847035,NA,42.6356074361962,0.634898897838929,0.450633070097369,1.40890436137265,0.1588634497592,0.99906770181161
"16087","AFE:CD81-213-exon1;CD81-201-exon1","AFE","chr11:2377616-2390411/+","",0.037,0.0732,-0.0362,0.0362,241.833333333333,-0.688735695255517,0.801771345143416,-0.859017598255922,0.390330806936711,1,28.2879499132962,-1.06522159858777,0.620909894229912,-1.715581614155,0.0862386459925766,0.99906770181161,444.749435500048,-0.154937362189378,0.189930886403506,-0.815756537144864,0.414639395945134,0.99906770181161
"16088","A3SS:PROSER1-201-exon13;PROSER1-204-exon3","A3SS","chr13:39011338-39012082/-","",0.9996,0.9996,0,0,75.9166666666667,-1.17725088298511,1.3705670303492,-0.858951701680115,0.390367163247932,1,143.057425377628,-0.0838181233680782,0.280029483405502,-0.299318922953208,0.764696717633458,0.99906770181161,1.27987765623408,0.7169788367212,3.09079031131618,0.23197265569785,0.816559252141016,NA
"16089","AFE:FAM50A-201-exon1;FAM50A-202-exon1","AFE","chrX:154444347-154445632/+","",9e-04,0,9e-04,9e-04,97.3333333333333,1.4794356222336,1.72251180011589,0.858882721229583,0.390405223192219,1,0.262582450192918,1.49297380379062,4.04640944005638,0.368962613869796,0.712155591540222,NA,181.232715874158,0.0396053461280177,0.232263367545808,0.170519124675167,0.86460189529594,0.99906770181161
"16090","SE:STAM-203-exon3;STAM-202-int2","SE","chr10:17660549-17684674/+","Inc-NMD",0.0212,0.0045,0.0168,0.0168,52.9166666666667,-0.963084951619665,1.12133013103189,-0.858877261001979,0.390408235967585,1,2.81642385739995,-0.456814609383386,1.85923525088034,-0.245700273360827,0.805914260571585,NA,97.1894642324478,0.293073724951459,0.300007957254034,0.976886505391245,0.328625343272908,0.99906770181161
"16091","AFE:ZBTB11-204-exon1;ZBTB11-201-exon1","AFE","chr3:101672214-101676604/-","",0,3e-04,-3e-04,3e-04,50.5833333333333,-1.54652428152262,1.80064743482823,-0.858871232429882,0.390411562353303,1,0.353290168250882,-2.08948687671061,4.03904556483687,-0.517321937365913,0.604931442702749,NA,95.8681311532424,-0.68566390781505,0.3487287041194,-1.96618144625195,0.0492776548886147,0.99906770181161
"16092","SE:HARS1-205-exon3;HARS1-201-int2","SE","chr5:140679884-140690854/-","",0.9337,0.9967,-0.063,0.063,78.8333333333333,-0.925305652429152,1.07782304604551,-0.858494959654148,0.390619212497361,1,141.823401381531,-0.209746023897473,0.266137034647301,-0.788112876418873,0.430630684033478,0.99906770181161,7.90466028491423,0.63278581795649,1.28347225775833,0.493026486650901,0.621993872469195,NA
"16093","SE:LYPLA1-201-exon3;LYPLA1-212-int2","SE","chr8:54063376-54100907/-","",0.9506,0.9953,-0.0447,0.0447,95.8333333333333,-0.810234526247314,0.943845371049503,-0.858439900326447,0.390649603201371,1,175.543238727349,0.246779649410369,0.237984811509243,1.03695545881837,0.299756615774759,0.99906770181161,8.41256081413116,0.934179034371011,1.17681356148466,0.793820758823051,0.427299785880184,NA
"16094","SLC38A2/ENST00000256689.10_Intron2/anti-near","IR","chr12:46370858-46371177/-","Inc-NMD",0.0118,0.0066,0.0052,0.0052,225,0.855151062395806,0.996277350138729,0.858346385448518,0.390701223232599,1,4.69198220109441,0.647729122931886,1.4526265967512,0.445902012520309,0.655668028455551,NA,425.535339816711,-0.0253989057621702,0.165588159047426,-0.153386002406704,0.878093882726217,0.99906770181161
"16095","A5SS:CIZ1-204-exon14;CIZ1-211-exon2","A5SS","chr9:128167165-128169075/-","",0.9226,0.9947,-0.0721,0.0721,90.3333333333333,-0.932394789873513,1.08628069807069,-0.858336884314991,0.390706468071761,1,159.27920129292,0.0316082868136378,0.251985684063489,0.125436835553221,0.900177727842657,0.99906770181161,11.2039204277358,0.749083357579851,1.11059492696452,0.6744883660033,0.500000879728487,NA
"16096","SE:CEP68-201-exon2;CEP68-210-int1","SE","chr2:65056529-65071453/+","",0.9995,1,-5e-04,5e-04,17.0833333333333,-1.72971396812817,2.01526016838847,-0.858308021594734,0.39072240120411,NA,30.9223213618746,-0.271340640525637,0.614753077308342,-0.441381508350774,0.658936826958947,0.99906770181161,0.327706448319118,1.72686301392862,4.03252002145028,0.428234207082142,0.668480614095033,NA
"16097","PALD1/ENST00000263563.7_Intron15/clean","IR","chr10:70539763-70541101/+","Inc-NMD",0.0028,9e-04,0.0019,0.0019,39.3333333333333,1.48736019606967,1.7329786228913,0.858268057333655,0.390744463388949,NA,0.310091420483446,1.61491964418453,4.03966870906025,0.399765367036795,0.689329341516274,NA,76.2797551837533,0.0976398995596722,0.363135935112672,0.268879750304461,0.788022220233895,0.99906770181161
"16098","SE:SIGMAR1-201-exon3;SIGMAR1-205-int2","SE","chr9:34635859-34637219/-","",0.9968,0.9773,0.0195,0.0195,154.583333333333,0.81596784567025,0.950723658731645,0.858259745801244,0.390749051847695,1,290.761792004747,-0.0331223968276291,0.244455916559201,-0.135494355357964,0.892221026875723,0.99906770181161,6.53395829085179,-0.927622756103286,1.2921021819835,-0.717917490611536,0.472808162666039,NA
"16099","A5SS:HGS-201-exon6;HGS-255-exon1","A5SS","chr17:81690209-81690673/+","Exc-NMD",0.9998,1,-2e-04,2e-04,149.166666666667,-1.46807054543056,1.71054485589006,-0.858247324164244,0.390755909388907,1,279.911398974533,0.0416303158287411,0.202891423126326,0.205185193081429,0.837427437542561,0.99906770181161,0.327706448319118,1.72686301392862,4.03252002145028,0.428234207082142,0.668480614095033,NA
"16100","SE:CTNNBL1-209-exon2;CTNNBL1-201-int1","SE","chr20:37694153-37732878/+","",3e-04,0,2e-04,2e-04,108.583333333333,1.47627340173114,1.7201556142675,0.858220843211206,0.390770528819368,1,0.327706448319118,1.72686301392862,4.03252002145028,0.428234207082142,0.668480614095033,NA,203.502458611418,0.034813873148911,0.227294319692716,0.153166490020414,0.87826698290622,0.99906770181161
"16101","SHCBP1/ENST00000303383.8_Intron6/clean","IR","chr16:46604144-46604227/-","Inc-NMD",0.0052,6e-04,0.0046,0.0046,26.0833333333333,1.15571956553303,1.34665333871466,0.858216091927657,0.390773151911909,NA,1.31139642645312,0.754049667887851,2.77377982656782,0.271849142698859,0.785738017179696,NA,50.3271143948279,-0.192131865817427,0.439304272113866,-0.437354876821291,0.661854003106326,0.99906770181161
"16102","AFE:JOSD1-205-exon1;JOSD1-206-exon1","AFE","chr22:38700619-38700965/-","",0.8434,0.8577,-0.0143,0.0143,17.3333333333333,-1.29467888317423,1.50866978322497,-0.858159219180946,0.390804551095097,NA,28.0030533665954,-0.996444972302704,0.828171490188762,-1.20318676035997,0.228904057127788,0.99906770181161,5.95360909974656,0.0869698451272793,1.21653790651876,0.0714896302542285,0.943008077300704,NA
"16103","SE:CBR4-203-exon4;CBR4-201-int3","SE","chr4:169002206-169006754/-","",0.1734,0.0319,0.1415,0.1415,22.6666666666667,-1.22849316394013,1.4315509442429,-0.858155393547552,0.390806663264797,NA,15.3052848089349,-1.41752704706327,1.15102028368425,-1.23153958896881,0.218121119452563,NA,29.9653951970948,-0.283388127328984,0.521081234788115,-0.543846349493313,0.586547210708843,0.99906770181161
"16104","SE:MYB-202-exon14;MYB-238-int12","SE","chr6:135200416-135203216/+","",0.9999,1,-1e-04,1e-04,514.583333333333,-1.46692300718354,1.70944639068927,-0.858127528990282,0.390822047769213,1,953.758952198944,0.0219825139098155,0.146267881039019,0.150289412505754,0.880536285715593,0.99906770181161,0.197458452066718,1.24472201407165,4.05886307362175,0.306667653353719,0.759096353042669,NA
"16105","A3SS:ZFAND2A-202-exon5;ZFAND2A-201-exon5","A3SS","chr7:1153225-1155452/-","",5e-04,5e-04,1e-04,1e-04,31.3333333333333,1.3122250656969,1.52934080777582,0.858033120560824,0.390874175031983,NA,1.3197690606432,0.621333262773728,3.05696995918744,0.203251347271624,0.838938580991015,NA,58.5181921051704,-0.251277356695868,0.420395781344839,-0.597716170918832,0.550029333564209,0.99906770181161
"16106","SE:PAXBP1-201-exon10;PAXBP1-203-int2","SE","chr21:32748699-32751118/-","Exc-NMD",0.959,0.9323,0.0267,0.0267,57.5833333333333,0.904316411914867,1.05396489386421,0.858013788864755,0.390884849476855,1,99.8161694982242,-0.0977982140815802,0.358511525674639,-0.272789595529867,0.785014957915805,0.99906770181161,6.84031998775058,-1.0824257242185,1.14894189133778,-0.942106587268884,0.346138072298592,NA
"16107","SE:ARPC1B-221-exon2;ARPC1B-218-int1","SE","chr7:99374782-99385701/+","",0.0548,0.0385,0.0162,0.0162,203.583333333333,0.503857812089676,0.587255142721861,0.857987909232012,0.390899139794179,1,18.7986107805559,-0.0471416256398278,0.683979135975045,-0.0689226076649621,0.945051222993162,NA,386.665468220519,-0.64803302248466,0.191245012912121,-3.38849632007104,0.000702769718800061,0.603466249064373
"16108","TEDC1/ENST00000329886.11_Intron6/clean","IR","chr14:105497444-105497797/+","Inc-NMD",0.0925,0.1381,-0.0457,0.0457,48.4166666666667,-0.767568525966585,0.894617487148061,-0.857985157895254,0.390900659056783,NA,10.8979121730133,-1.04983911229038,0.888013795399258,-1.18223288616633,0.237113307159208,NA,83.0700215104933,-0.20787217790645,0.408491548493288,-0.508877548808982,0.610838057824555,0.99906770181161
"16109","SE:HELLS-201-exon6;HELLS-203-int5","SE","chr10:94562728-94571387/+","",0.9968,0.996,8e-04,8e-04,46.1666666666667,1.12544301683787,1.31226607450647,0.857633248852474,0.391095009526141,NA,81.6517184063299,-0.0372976673834402,0.363785445718166,-0.102526551907015,0.91833873851984,0.99906770181161,2.51950562297636,-0.964373975776373,2.05437024051138,-0.469425596593688,0.638765455830239,NA
"16110","SE:LRRC23-204-exon4;LRRC23-205-int3","SE","chr12:6906663-6913890/+","",0.9994,0.9996,-2e-04,2e-04,13,-1.63289056423178,1.90396112966414,-0.857628099014725,0.391097854086914,NA,25.2698010263343,-0.51196343621613,0.655849041325875,-0.780611701712847,0.435030907294362,NA,0.492690408469876,0.70466727838352,4.03696975043225,0.174553519581877,0.861430473740884,NA
"16111","MCOLN1/ENST00000264079.11_Intron5/clean","IR","chr19:7527629-7527863/+","Inc-NMD",0.194,0.1382,0.0559,0.0559,39.1666666666667,0.628342465473481,0.732677809925344,0.857597237095943,0.391114901218006,NA,13.3282527180414,0.320946272322864,0.83317012152392,0.385210971963125,0.700081114977382,NA,65.3556502796114,-0.485442565299877,0.380022226141658,-1.27740571973525,0.201459046482549,0.99906770181161
"16112","AFE:AKT2-228-exon1;AKT2-206-exon1","AFE","chr19:40265352-40285180/-","",0.0032,0.0229,-0.0197,0.0197,172.666666666667,-0.812708740896362,0.947731141439711,-0.85753090234195,0.391151543929226,1,8.50800364595254,-1.22208905233208,1.19612295702767,-1.0217085502388,0.30691886308945,NA,335.260458750783,-0.294146556003915,0.21198296134482,-1.38759527717628,0.165260320400102,0.99906770181161
"16113","MPV17/ENST00000233545.6_Intron2/clean","IR","chr2:27312773-27312993/-","Inc-NMD",0.1232,0.1725,-0.0493,0.0493,52.9166666666667,-0.792872304774578,0.92462011769295,-0.857511414258322,0.391162309364473,1,14.2943298093377,0.0253975320878902,0.832034437913693,0.0305246164468552,0.975648661440252,NA,82.5110267689294,0.768833500982358,0.393112841902509,1.95575778512224,0.050493693994827,0.99906770181161
"16114","SE:TBC1D22A-203-exon3;TBC1D22A-201-int2","SE","chr22:46792577-46793500/+","",2e-04,3e-04,-1e-04,1e-04,61.5,-1.49726783821522,1.74608896247274,-0.857498025813559,0.391169705395279,1,0.452019394284242,-1.1545719108588,4.03510738574856,-0.286131644212638,0.774777295706967,NA,114.571543480181,0.303430790099656,0.306440070921193,0.990179871671186,0.322086209047884,0.99906770181161
"16115","SE:ABI2-211-exon8;ABI2-202-int6","SE","chr2:203395781-203402575/+","",2e-04,3e-04,-1e-04,1e-04,67.0833333333333,-1.58874914700946,1.85292391313021,-0.857428162997545,0.391208300317384,1,0.163347949322401,-1.20498200291936,4.0804728567969,-0.295304501514379,0.767761278069874,NA,123.885887617173,0.282053983670153,0.305345817598726,0.923719820000346,0.355632210090346,0.99906770181161
"16116","SE:DHX36-202-exon19;DHX36-201-int18","SE","chr3:154283272-154284813/-","",0.9996,1,-4e-04,4e-04,38.1666666666667,-1.50408182077215,1.75418848213691,-0.857423153833455,0.391211067662228,NA,68.5317517982711,0.609921013826873,0.415138279541749,1.46919964716368,0.141778645983288,0.99906770181161,0.491559672478677,2.31492537117338,3.99114503030701,0.58001534737396,0.561904268189813,NA
"16117","SE:AKT3-222-exon9;AKT3-201-int9","SE","chr1:243563849-243572925/-","Inc-NMD",0.1948,0.0897,0.1051,0.1051,21.3333333333333,0.867169711304202,1.01141631223818,0.857381575530683,0.391234038321164,NA,6.16736350044249,0.819704110328659,1.1717386230821,0.699562252349877,0.484200723177363,NA,35.0102974823756,-0.0889839750907299,0.504031070638377,-0.176544622493268,0.85986609549023,0.99906770181161
"16118","A3SS:GALT-201-exon3;GALT-218-exon3","A3SS","chr9:34647259-34647540/+","",0.9938,0.9994,-0.0056,0.0056,19.5,-1.35465602716442,1.58000226502115,-0.857376003284583,0.391237116867988,NA,35.7857472598139,-0.0614881073704174,0.517045946198041,-0.118921940733805,0.90533719892023,0.99906770181161,1.20616151695584,1.27538585397571,2.90249186912454,0.439410655217579,0.660364007251124,NA
"16119","SE:ABHD11-211-exon3;ABHD11-201-int2","SE","chr7:73737736-73738327/-","Inc-NMD",0.0014,0,0.0014,0.0014,13.25,1.74766935854961,2.03871830584102,0.857239253477275,0.391312672822001,NA,0.0987292260333592,0.691716384194137,4.07657582778424,0.169680735356297,0.86526122531672,NA,25.8615575482557,-1.1931352408899,0.593992471560986,-2.00867064485581,0.044572073851385,NA
"16120","A3SS:CDK11A-214-exon2;CDK11A-203-exon11","A3SS","chr1:1707585-1708179/-","",0.0062,5e-04,0.0057,0.0057,16.8333333333333,1.54698236020598,1.80465629870098,0.857217167235399,0.391324876573692,NA,0.868356273939284,1.90082992209163,3.31016611299881,0.574240040288974,0.565805377545578,NA,28.5424886014016,0.468393719778247,0.593680504746145,0.788965977548026,0.430131891861769,0.99906770181161
"16121","A3SS:SMARCA4-217-exon14;SMARCA4-201-exon30","A3SS","chr19:11035133-11041306/+","",0.2939,0.3621,-0.0682,0.0682,386.75,-0.476978855554234,0.556450514969659,-0.857181083892503,0.39134481491985,1,248.072390260205,-0.529080566482524,0.224050697322702,-2.36143235796533,0.018204492623325,0.99906770181161,499.443025960498,-0.0482012919223225,0.166272355587471,-0.289893601086113,0.771897637127633,0.99906770181161
"16122","ACAP1/ENST00000158762.8_Intron12/clean","IR","chr17:7346492-7346807/+","Inc-NMD",0.037,0.0245,0.0124,0.0124,249.416666666667,0.591549487694876,0.690116800728615,0.857172998933407,0.391349282459489,1,14.4372702781934,0.2613574755222,0.768037182463848,0.340292737760131,0.733636085610956,NA,471.147143205136,-0.294873459730582,0.198815162502687,-1.48315377971536,0.138033558137476,0.99906770181161
"16123","SE:SNRNP70-204-exon2;SNRNP70-207-int1","SE","chr19:49085637-49090290/+","",0.9986,0.9997,-0.0011,0.0011,522.416666666667,0.919509492270558,1.07275107072236,0.857150850151459,0.391361521463093,1,1014.36978928027,-0.214849043501414,0.128059719338805,-1.67772539726558,0.0934007190333055,0.99906770181161,2.27178263686373,-0.906425524636217,2.17053508701742,-0.417604640467598,0.676236203396165,NA
"16124","A3SS:DMTF1-227-exon10;DMTF1-201-exon10","A3SS","chr7:87181342-87182227/+","Inc-NMD",0.3042,0.428,-0.1238,0.1238,25.5833333333333,-1.02129648260407,1.19164629180878,-0.857046666971841,0.391419094261055,NA,14.7481761557483,0.287788580816425,0.807158830286423,0.356545168085818,0.721432332331487,NA,28.8798772463417,1.25391115077604,0.658104865146062,1.90533639422001,0.0567363574945538,0.99906770181161
"16125","SE:TP53I11-203-exon2;TP53I11-208-int1","SE","chr11:44938367-44950676/-","",0,4e-04,-3e-04,3e-04,43.9166666666667,-1.56544319728136,1.82656177237143,-0.857043665842707,0.39142075279498,NA,0.353290168250882,-2.08948687671061,4.03904556483687,-0.517321937365913,0.604931442702749,NA,83.951030842233,-0.666185403850015,0.40031828291963,-1.66413934180409,0.0960845865850259,0.99906770181161
"16126","AFE:OSBPL5-201-exon1;OSBPL5-219-exon1","AFE","chr11:3129170-3166624/-","",0.9997,1,-2e-04,2e-04,68,-1.46540570342362,1.70985213466402,-0.85703650842976,0.391424708260852,1,130.883363386439,0.10586138418426,0.28467778674524,0.371863872466441,0.709994204851819,0.99906770181161,0.197458452066718,1.24472201407165,4.05886307362175,0.306667653353719,0.759096353042669,NA
"16127","AFE:GNAS-255-exon1;GNAS-260-exon1","AFE","chr20:58888905-58895611/+","",NA,NA,NA,NA,1.83333333333333,2.90208338801798,3.38638333663119,0.856986082061521,0.3914525765286,NA,2.68887458482745,-0.00943708046108738,1.78484430342114,-0.0052873409983149,0.995781331905917,NA,0.490043847967202,-2.5715617961215,4.0019320823573,-0.642580069626455,0.520496618805105,NA
