"","EventName","EventType","EventRegion","flags","AvgPSI_MOE","AvgPSI_UT","deltaPSI","abs_deltaPSI","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Inc.baseMean","Inc.log2FoldChange","Inc.lfcSE","Inc.stat","Inc.pvalue","Inc.padj","Exc.baseMean","Exc.log2FoldChange","Exc.lfcSE","Exc.stat","Exc.pvalue","Exc.padj"
"7451","SE:NDUFA12-208-exon3;NDUFA12-201-int2","SE","chr12:94994258-95002738/-","Inc-NMD",0.0012,0,0.0012,0.0012,148,2.55044097834326,1.4453709140351,1.76455811693559,0.0776380598018287,0.482124591258667,0.597125513264036,2.69020890222942,3.97699937605359,0.676441871836282,0.498760140171348,NA,287.315103317791,0.235046418147031,0.199217306211275,1.17984939469947,0.238060119912723,0.754306039782396
"7452","ALE:LINC00539-201-exon5;LINC00539-202-exon3","ALE","chr13:21323703-21330573/-","",NA,NA,NA,NA,1.75,4.48087933124685,2.53955451671181,1.76443518017036,0.0776587395434761,NA,1.65877575832251,3.04929052676655,2.62191611779994,1.1630007939862,0.244829180281273,NA,1.80662517276188,-1.41732245855838,2.1398029570517,-0.662361201945069,0.507739762337324,NA
"7453","SE:PMS2-201-exon11;PMS2-237-int10","SE","chr7:5982992-5989799/-","Exc-NMD",1,0.9995,4e-04,4e-04,30.1666666666667,2.72867156456901,1.54653321210827,1.76437954465215,0.0776680997166463,0.482184834300957,58.7031295307908,-0.234309918615413,0.412488448595278,-0.568039952181331,0.570007839878879,NA,0.616446417710953,-2.81987982501725,3.97858710520217,-0.708764129188006,0.478470861236066,NA
"7454","CTSA/ENST00000191018.9_Intron4/anti-near","IR","chr20:45892324-45892397/+","Inc-NMD",0.1027,5e-04,0.1022,0.1022,34.3333333333333,2.51108181077138,1.42325991925688,1.76431709823072,0.0776786068572126,0.482184834300957,6.99193895227314,2.9665439124785,1.503582052986,1.97298438524666,0.0484973413812974,NA,58.9440381529138,0.287142589210262,0.449567323164013,0.638708763771751,0.523012410454486,NA
"7455","A3SS:PET100-210-exon3;PET100-202-exon3","A3SS","chr19:7630660-7630822/+","Inc-NMD",1e-04,3e-04,-1e-04,1e-04,359.75,-2.40856841555808,1.365184297542,-1.76428077871587,0.0776847184563969,0.482184834300957,1.27057365477373,-2.69186919769542,3.17194292705266,-0.848649947241225,0.396076105373797,NA,703.215284437725,-0.1525081548427,0.134747978398871,-1.13180291574585,0.257717301631378,0.770662227842425
"7456","A5SS:RPP38-205-exon1;RPP38-203-exon1","A5SS","chr10:15097410-15103304/+","",0.7393,0.0346,0.7047,0.7047,12.1666666666667,2.14883515485709,1.21799277818611,1.76424293587128,0.07769108680769,NA,13.253717239893,1.74899648537103,0.939559043123836,1.86150779790909,0.0626725004626619,NA,10.2219016772633,-0.534417145042313,0.939049137836117,-0.569104558547159,0.569285184964851,NA
"7457","AFE:SLC41A1-201-exon1;SLC41A1-203-exon1","AFE","chr1:205811088-205813694/-","",0.9978,0.9934,0.0044,0.0044,48.5833333333333,2.10158614516649,1.19130397706369,1.76410570738331,0.0777141837551095,0.482291242485927,91.1923894371002,0.114004294142333,0.330735346590016,0.344699456280536,0.730320326939245,NA,3.32592641404636,-2.1580120933487,1.90064869404239,-1.13540818990538,0.256204329757967,NA
"7458","RELT/ENST00000064780.7_Intron9/anti-near","IR","chr11:73394735-73395086/+","Inc-NMD",0.2632,0.0707,0.1925,0.1925,21.1666666666667,1.89063083299366,1.07182172277938,1.7639415145375,0.0777418264260063,0.482386307568217,7.11966512865524,2.12272738017715,1.19987466119112,1.76912426675459,0.0768731390543448,NA,33.7661428597698,0.18891335169742,0.586062668041843,0.322343261222591,0.747192662930129,NA
"7459","AFE:HMGN1-204-exon1;HMGN1-220-exon1","AFE","chr21:39348578-39349290/-","",0.9999,1,-1e-04,1e-04,1089.91666666667,-2.60570102882031,1.47730970369385,-1.763815009341,0.077763129657483,0.482442012668179,2149.35921225473,-0.252403687441035,0.131472386810114,-1.91982281272175,0.0548802842934536,0.526783327389467,0.440302952414704,2.25517861202697,4.00141246910495,0.563595637650276,0.573029356341075,NA
"7460","A3SS:DNAJC17-205-exon6;DNAJC17-201-exon6","A3SS","chr15:40776293-40776541/-","",0.1491,0.0805,0.0686,0.0686,52.1666666666667,1.08911601960453,0.617522572139343,1.76368616912481,0.0777848309881722,0.48250016952584,12.400438246909,1.14893928408793,0.833010059140468,1.3792621967536,0.16781392758735,NA,89.4396792871824,0.0901297733057288,0.323207629893589,0.27886028970109,0.780352044316481,NA
"7461","SE:NUP54-201-exon9;NUP54-205-int7","SE","chr4:76118195-76130655/-","",0.8663,0.9941,-0.1278,0.1278,28.9166666666667,-1.50249782998036,0.85196087647999,-1.76357608836237,0.0778033764584546,0.482538735217933,51.3648241129957,-0.00441388541279587,0.432051100594652,-0.0102161188959381,0.991848858249719,NA,5.21642265058273,1.48983379302498,1.36234506816742,1.09358034747323,0.274139072345574,NA
"7462","A3SS:GLI3-209-exon8;GLI3-205-exon8","A3SS","chr7:42025378-42026198/-","",8e-04,0,7e-04,7e-04,11.8333333333333,2.88197288582554,1.63417260106055,1.76356700874509,0.0778049062758611,NA,0.440302952414704,2.25517861202697,4.00141246910495,0.563595637650276,0.573029356341075,NA,23.0915451708251,-0.513278419996143,0.605019746944787,-0.848366392317082,0.396233953197799,NA
"7463","SE:CHCHD10-202-exon2;CHCHD10-204-int1","SE","chr22:23766276-23767833/-","",0.9996,1,-4e-04,4e-04,45.5833333333333,-3.04395522166511,1.72621157898639,-1.76337319174541,0.0778375681891124,0.48267431186471,91.6529179421328,-0.275264887850056,0.48843133136206,-0.563569267930543,0.573047306741614,NA,0.701899128397954,2.90741846805019,3.96726041547557,0.732852942224028,0.463648126956368,NA
"7464","SE:SHQ1-201-exon2;SHQ1-206-int1","SE","chr3:72842403-72848197/-","Exc-NMD",1,0.9997,2e-04,2e-04,124.5,2.59958327354598,1.47443939428416,1.76309944214972,0.0778837193125311,0.482883994552793,244.037469147786,0.0848948348358257,0.199098614396468,0.426395909851855,0.669819381277624,NA,0.462334813283215,-2.40769178008995,4.00204489539578,-0.601615384889841,0.547430185546066,NA
"7465","A3SS:KMT2C-201-exon24;KMT2C-209-exon11","A3SS","chr7:152207426-152220522/-","",0.946,0.9995,-0.0535,0.0535,25.5,-2.32191789525699,1.31703193937624,-1.76299285221335,0.0779016952110881,0.482918950309978,47.9698547491851,-0.0514560429905795,0.457633008161378,-0.11243953576975,0.910474909055484,NA,1.90785364416279,2.10137259006292,2.27156885366378,0.925075454646089,0.35492665973992,NA
"7466","SE:ICAM2-216-exon4;ICAM2-203-int2","SE","chr17:64003965-64005106/-","",3e-04,0,2e-04,2e-04,182.75,2.64327268895568,1.49942590757216,1.76285648767775,0.0779246973834428,0.482985048342888,0.470467682547995,2.34175601709453,3.99596360799278,0.586030366345308,0.557855108685089,NA,357.433885834962,-0.283165818807284,0.185920394764515,-1.52304871752203,0.127746517500202,0.675493780225898
"7467","SE:NPEPPS-201-exon2;NPEPPS-235-int1","SE","chr17:47531556-47569416/+","Exc-NMD",0.9997,0.9972,0.0025,0.0025,60.0833333333333,2.45663431396046,1.39378206076765,1.76256703476828,0.0779735410588443,0.483211268300226,116.15507548502,-0.0890281842196539,0.279507744008757,-0.318517773220855,0.750092215049036,NA,1.13910830831623,-2.49943179453744,2.97751435505245,-0.839435682416184,0.401224867392322,NA
"7468","SE:SLC25A10-207-exon2;SLC25A10-201-int1","SE","chr17:81712520-81714952/+","Inc-NMD",0.1609,0.1026,0.0583,0.0583,140.916666666667,0.768856631230713,0.436272805239284,1.76232995042864,0.0780135663786511,0.483382776892003,36.035690780748,0.23154999905608,0.510021826877096,0.454000175784396,0.649828700273282,NA,243.363857553194,-0.528314986095504,0.221991455652192,-2.37988883195238,0.0173178616359777,NA
"7469","ACAP3/ENST00000354700.10_Intron2/clean","IR","chr1:1303282-1304085/-","Inc-NMD",0.4645,0.581,-0.1165,0.1165,64.9166666666667,-0.702315516139698,0.39854393812839,-1.76220348360549,0.0780349237440567,0.483438580289035,66.4560164742107,-0.291454808820483,0.369778013478299,-0.788188583953188,0.430586405696747,NA,61.0398526221709,0.405039229034573,0.374853990254828,1.08052532336451,0.27990831636563,NA
"7470","A3SS:ADPGK-202-exon7;ADPGK-210-exon7","A3SS","chr15:72752893-72755555/-","",0.4242,0.6193,-0.1951,0.1951,22.0833333333333,-1.24501834559556,0.706611582598556,-1.76195575653745,0.0780767729978819,0.483621296393432,21.7290158074908,-0.278260361280879,0.623016302148543,-0.446634157599514,0.655139228757486,NA,21.0089980113758,0.959522439622499,0.647078152092239,1.48285402083197,0.138113199755617,NA
"7471","TM7SF2/ENST00000279263.14_Intron7/anti-near","IR","chr11:65115082-65115313/+","Inc-NMD",0.0736,0.0297,0.0439,0.0439,60.5,1.6349516726382,0.928063336188948,1.76168113628113,0.0781231867497677,0.483832223508332,5.75731280404279,1.48141460972559,1.22255363234546,1.21173793159775,0.225612714271117,NA,111.25805888579,-0.173529425173721,0.379827640018347,-0.456863605727427,0.647769084474272,NA
"7472","A3SS:PCBP4-201-exon13;PCBP4-210-exon13","A3SS","chr3:51958153-51958789/-","",0.8155,0.5934,0.2221,0.2221,19.9166666666667,1.45973678079056,0.828730573603505,1.7614129697705,0.0781685314243108,NA,25.7407885265635,-0.0487378765219432,0.565151914957963,-0.086238540880762,0.931276793621689,NA,13.6576066971285,-1.57995705001975,0.876583265368021,-1.80240384734749,0.0714818903316072,NA
"7473","A3SS:CLASP2-206-exon4;CLASP2-203-exon7","A3SS","chr3:33663516-33684358/-","",4e-04,0.0088,-0.0083,0.0083,35.25,-3.06877235770195,1.742299260092,-1.76133482231973,0.0781817495240622,0.484118313260769,3.40895702178673,-2.62826726107432,2.10854779270978,-1.24648218558832,0.212587425347304,NA,64.6773077125412,0.614671876267667,0.478492101788516,1.28460192753472,0.198931424772551,NA
"7474","A3SS:ELMO2-201-exon8;ELMO2-202-exon6","A3SS","chr20:46387432-46389038/-","",0.9994,1,-5e-04,5e-04,25.25,-2.84930614183572,1.61776811513274,-1.76125744795133,0.0781948386548933,0.484122774405438,48.5216813451457,-0.467143061497236,0.43660140705,-1.06995317457541,0.284640386293951,NA,0.526424346298465,2.48957056503136,3.98736840879154,0.624364319971596,0.532388351706808,NA
"7475","A3SS:SPPL2B-207-exon6;SPPL2B-214-exon3","A3SS","chr19:2339209-2339826/+","",0.9296,0.8656,0.064,0.064,92.25,0.972226587230187,0.552101703490623,1.76095560126577,0.0782459179782619,0.484362403224284,163.31968395,-0.0722093439275688,0.284792672903644,-0.253550567826581,0.799842789924761,NA,19.5369172846688,-1.09122906110987,0.684603742591747,-1.59395719482738,0.110945622631219,NA
"7476","SE:PLEKHO2-201-exon2;PLEKHO2-202-int1","SE","chr15:64842029-64854920/+","",0.9994,1,-5e-04,5e-04,16.25,-2.99016826974201,1.69811116810658,-1.76087898478172,0.0782588875508198,NA,32.2455558595058,-0.669229712691316,0.574208738667079,-1.16548158818483,0.243824108751092,NA,0.440302952414704,2.25517861202697,4.00141246910495,0.563595637650276,0.573029356341075,NA
"7477","SE:AIDA-201-exon9;AIDA-205-int2","SE","chr1:222669990-222673312/-","",0.9995,1,-5e-04,5e-04,48.5,-2.72704513608239,1.54871253370506,-1.760846559147,0.0782643770613872,0.484387331460737,92.8271788825862,0.648150538605473,0.353328618334665,1.83441279582838,0.0665927416168827,NA,1.05284869259693,3.49421075779115,3.66159905118528,0.954285466252797,0.339939162785345,NA
"7478","MAEA/ENST00000303400.9_Intron8/clean","IR","chr4:1338618-1339073/+","Inc-NMD",0.0301,0.0677,-0.0375,0.0375,67.25,-1.18046503709672,0.670419515389885,-1.76078561258798,0.0782746958812795,0.484387331460737,5.9321685537136,-0.956215245461761,1.16236367775101,-0.822647217703747,0.410708639080821,NA,125.148232980161,0.292311787929417,0.277953862322417,1.05165578735634,0.292957502596653,NA
"7479","A3SS:POGZ-201-exon7;POGZ-205-exon7","A3SS","chr1:151428015-151428122/-","",0.9475,0.9066,0.0409,0.0409,94.25,1.27979716106547,0.726910818542073,1.76059721278092,0.0783066007257694,0.484508166140901,168.771941049455,0.0622243991671387,0.235463716279083,0.264263217069874,0.79157710157894,NA,16.455323436059,-1.28863443011732,0.829451705233349,-1.55359790327369,0.120280359770064,NA
"7480","SE:ENST00000428414-exon10;ENST00000429741-int10","SE","chr7:45728314-45736786/-","",0.0632,0,0.0632,0.0632,12.25,2.81192105753892,1.59732101153005,1.7603982150372,0.0783403117879148,NA,0.782655205407955,3.07550731078039,3.37517608356895,0.911213884737033,0.362182689610422,NA,22.7553331928573,0.259016726387259,0.631821519291367,0.409952365468281,0.681840890831322,NA
"7481","SE:ENST00000428453.5-exon3;ENST00000430598.5-int2","SE","chr15:20466371-20505390/-","",0.6266,0.7864,-0.1598,0.1598,20.5,-1.03245079380493,0.586518630406375,-1.76030349298468,0.0783563622545617,0.48473943022061,28.1312280101614,-0.206380202682919,0.530945201773231,-0.388703395366712,0.697495570372942,NA,12.3566059869456,0.808582634295327,0.825304062899196,0.979739069083062,0.327214935576622,NA
"7482","SE:STK16-204-exon3;STK16-210-int1","SE","chr2:219246086-219247112/+","",0.9993,0.7439,0.2554,0.2554,12.9166666666667,2.56118842665071,1.4552466088383,1.75996866173443,0.0784131202097503,NA,22.1301524468622,0.716321442772941,0.633053162114396,1.13153442023799,0.257830224594556,NA,2.84853679760878,-1.92347931574885,2.096597946171,-0.91742878946423,0.358917992385057,NA
"7483","AFE:C1orf109-205-exon1;C1orf109-206-exon1","AFE","chr1:37689887-37692029/-","",NA,0,NA,NA,3,5.34952880428392,3.03956602997092,1.75996466322368,0.0784137982079135,NA,4.18878420356988,1.0241283434952,1.47981431157993,0.692065440563135,0.488896233585962,NA,1.67099570977843,-4.24977544688264,3.08979009803978,-1.37542529169822,0.168999632391501,NA
"7484","A3SS:ABCF1-203-exon4;ABCF1-201-exon4","A3SS","chr6:30577914-30578075/+","",0.4334,0.5705,-0.137,0.137,52.0833333333333,-0.750724180739545,0.426599314542226,-1.75978759259173,0.0784438275616405,0.485203832899838,52.1053142329692,-0.592863321547893,0.41279201110036,-1.43622770209996,0.15093755877408,NA,50.7885620709551,0.152371772705732,0.419995069626793,0.362794193848821,0.716758629454754,NA
"7485","SE:TPCN1-201-exon2;TPCN1-222-int1","SE","chr12:113221627-113260367/+","",0.9875,0.9947,-0.0073,0.0073,22.5,-2.12063769796786,1.20511725792474,-1.75969407459958,0.0784596910255006,0.485225275150754,40.6480114595756,0.204612554227543,0.491847940843634,0.416007747997449,0.677404333644702,NA,4.18524549693468,2.31831470303109,1.72686053075253,1.34250257142701,0.179433097179951,NA
"7486","A3SS:SETD5-205-exon4;SETD5-223-exon9","A3SS","chr3:9445301-9445656/+","",4e-04,0,4e-04,4e-04,53.5,2.66438043806301,1.51424433753623,1.75954459397096,0.0784850528572918,0.485305442952174,0.526424346298465,2.48957056503136,3.98736840879154,0.624364319971596,0.532388351706808,NA,105.232786692729,-0.308885283123164,0.307737529694257,-1.0037296504916,0.315508941275431,NA
"7487","A5SS:RPL37-202-exon1;RPL37-201-exon1","A5SS","chr5:40834607-40835182/-","",1e-04,0,1e-04,1e-04,2331,2.59043969677285,1.47258182919943,1.75911426136579,0.0785581030704426,0.485653347211084,0.470467682547995,2.34175601709453,3.99596360799278,0.586030366345308,0.557855108685089,NA,4584.26706396417,-0.228623084046357,0.105765815795163,-2.16159713162079,0.0306492427541669,0.437656658280158
"7488","SE:RACGAP1-201-exon2;RACGAP1-226-int1","SE","chr12:50006637-50025397/-","",0.9881,0.9998,-0.0116,0.0116,75.0833333333333,-2.43569456576053,1.38465140508628,-1.75906698018969,0.0785661325602459,0.485653347211084,145.729997022147,-0.0175482443873315,0.260156708196304,-0.0674525923586421,0.94622140183867,NA,1.11517464844086,2.38917375428229,2.77706783900196,0.860322430992872,0.38961133141648,NA
"7489","SE:ANO10-201-exon6;ANO10-202-int5","SE","chr3:43574865-43580352/-","",0.9994,1,-6e-04,6e-04,14.4166666666667,-2.70391266510444,1.5371383818156,-1.75905611172801,0.0785679783828927,NA,27.8174571339231,0.07550897837417,0.537728787627815,0.140422049389019,0.888326537557833,NA,0.627290243397326,2.75625674492839,3.97388410592601,0.693592634173238,0.487937714334134,NA
"7490","AFE:HIPK3-203-exon1;HIPK3-202-exon1","AFE","chr11:33257890-33286412/+","",5e-04,0,4e-04,4e-04,58.6666666666667,2.79543854379786,1.58950956660297,1.75867991142208,0.0786318913359259,0.485973714522849,1.05284869259693,3.49421075779115,3.66159905118528,0.954285466252797,0.339939162785345,NA,111.787934361199,0.597722412821768,0.346624177353855,1.72441062070398,0.0846337416008436,NA
"7491","RELT/ENST00000064780.7_Intron8/known-exon+anti-near","IR","chr11:73394318-73394476/+","Inc-NMD",0.0228,0.0755,-0.0527,0.0527,41.4166666666667,-1.49298242577917,0.848999508631327,-1.75851977604323,0.0786591096897774,0.485973714522849,5.27814847839165,-1.15783787988605,1.40497005532758,-0.824101464294972,0.409881908217229,NA,76.2971329923272,0.285783736275777,0.346106931064815,0.825709370790551,0.408968975268293,NA
"7492","AFE:WDR6-215-exon1;WDR6-201-exon1","AFE","chr3:49007532-49011634/+","",0,4e-04,-3e-04,3e-04,73.6666666666667,-2.68891632907776,1.52910010844057,-1.75849593773165,0.0786631621644419,0.485973714522849,0.50129871293353,-2.51340758414148,3.99539015663867,-0.629076882508019,0.529298724148133,NA,143.234021997875,0.147221880348707,0.27595389779382,0.533501724475385,0.593686317620894,NA
"7493","ATG4D/ENST00000309469.9_Intron8/known-exon+anti-near","IR","chr19:10552122-10552204/+","",0.0292,3e-04,0.0289,0.0289,54.3333333333333,2.51813453468109,1.43210632766875,1.75834327803036,0.0786891180960115,0.485973714522849,2.00751516223748,2.32537086968974,2.24769422674461,1.03455836742421,0.300875205319389,NA,104.478935784233,-0.0772207629139362,0.437753966767122,-0.17640220026839,0.859977976206949,NA
"7494","A3SS:RPL27A-212-exon3;RPL27A-201-exon3","A3SS","chr11:8683266-8684005/+","Inc-NMD",7e-04,4e-04,2e-04,2e-04,5415.66666666667,1.01872309286467,0.579365451648313,1.75834283864593,0.0786891928123076,0.485973714522849,7.27855578623242,0.933740084286855,1.12383424171788,0.830852139599832,0.406057163727963,NA,10637.9122519102,-0.142170902587334,0.104482992811775,-1.36070855898484,0.173605808719785,0.712199671475108
"7495","SCYL1/ENST00000270176.10_Intron16/anti-near","IR","chr11:65538183-65538269/+","Inc-NMD",0.0386,0.1184,-0.0797,0.0797,76.9166666666667,-1.36450159883041,0.776049059954106,-1.75826718856035,0.0787020577931798,0.485973714522849,13.2407275739166,-1.33925769609722,0.899984275380134,-1.48809010638719,0.13672713227404,NA,138.639055800123,0.0218260917850442,0.303270679121872,0.0719690141105703,0.94262656704356,NA
"7496","AFE:CTBP1-220-exon1;CTBP1-212-exon1","AFE","chr4:1241520-1248660/-","",0.9622,0.8994,0.0629,0.0629,23.5,1.65976906872208,0.944010660255348,1.75821009084063,0.0787117689097888,0.485973714522849,42.60079277956,0.197485304065133,0.463081021519452,0.426459506842126,0.669773048275388,NA,3.80105821352605,-1.54566098582293,1.49883588314583,-1.03124098055273,0.302427827445464,NA
"7497","A3SS:KMT2D-201-exon41;KMT2D-235-exon2","A3SS","chr12:49031027-49031174/-","Exc-NMD",0.9997,1,-2e-04,2e-04,137.416666666667,-2.59005816522603,1.47314929802279,-1.75817764615054,0.0787172875009546,0.485973714522849,271.654803470655,-0.222023320770643,0.208200259828447,-1.06639310130346,0.286245978914093,0.787766398295533,0.526424346298465,2.48957056503136,3.98736840879154,0.624364319971596,0.532388351706808,NA
"7498","RFNG/ENST00000310496.9_Intron3/anti-near","IR","chr17:82050556-82050661/-","Inc-NMD",0.1698,0.3815,-0.2117,0.2117,47.5,-1.3437737373443,0.764351594379557,-1.7580570868503,0.0787377964650087,0.486023669994781,27.171204535502,-1.22193399459128,0.646385382493772,-1.89041093391844,0.0587030222206734,NA,65.7465457831284,0.189945660129413,0.402789640175332,0.471575336562108,0.637229934360874,NA
"7499","SE:CAMK2G-201-exon14;CAMK2G-206-int14","SE","chr10:73825348-73837467/-","",3e-04,0.0042,-0.0039,0.0039,42.0833333333333,-2.67818877403805,1.52353357182323,-1.75787972353837,0.0787679765549004,0.48613329712005,1.25204804343084,-2.66756131743001,2.92885605092004,-0.910786078609786,0.362408099005377,NA,80.6823774284629,0.156934227340093,0.389254684169379,0.403165931515946,0.686826160447499,NA
"7500","PCYT2/ENST00000538721.6_Intron5/anti-near","IR","chr17:81907599-81907772/-","Inc-NMD",0.0511,0.0985,-0.0474,0.0474,124.5,-0.993012031575064,0.564922925636722,-1.75778320636544,0.0787844038431369,0.486158024723982,18.9112126470323,-1.05527554277144,0.711693176472291,-1.48276754317388,0.138136182204502,NA,224.000238427095,-0.00267812852753924,0.216022715150399,-0.0123974394344349,0.990108527863207,NA
"7501","SE:ASCC1-203-exon4;ASCC1-201-int3","SE","chr10:72203525-72210731/-","",5e-04,0,4e-04,4e-04,45.1666666666667,2.71817229356419,1.54645177783572,1.7576831896875,0.078801429690152,0.486186437500353,0.627290243397326,2.75625674492839,3.97388410592601,0.693592634173238,0.487937714334134,NA,87.6450524056755,0.0792882572096467,0.36398157324386,0.217835909941862,0.827556964269026,NA
"7502","SE:SLAMF6-202-exon2;SLAMF6-201-int1","SE","chr1:160491389-160523143/-","",0.9994,1,-6e-04,6e-04,17.5833333333333,-2.98324544644343,1.69738856079683,-1.75755010687886,0.0788240890286687,NA,34.0074766499121,0.127854199010964,0.556844629444859,0.229604798628347,0.818398877724962,NA,0.877373910497442,3.23098468751898,3.93008750710976,0.8221152026956,0.4110113338441,NA
"7503","ALE:ZNF43-209-exon5;ZNF43-201-exon4","ALE","chr19:21809808-21817887/-","",5e-04,0,5e-04,5e-04,27.25,2.86895093746774,1.6325060900147,1.75739064926974,0.0788512460519695,0.486417119262433,0.880605904829409,3.2499243164435,3.91723561286011,0.829647393629871,0.406738172577836,NA,51.3161315894186,0.483654626004546,0.436636081010693,1.10768359977265,0.26799848461696,NA
"7504","ALE:RAPGEF5-210-exon4;RAPGEF5-202-exon16","ALE","chr7:22122522-22125603/-","",0,6e-04,-6e-04,6e-04,13.8333333333333,-2.92898104031,1.66682141576817,-1.75722546674873,0.0788793861038359,NA,0.668398283911374,-2.92813185838268,3.97344023559374,-0.736926110566034,0.461167284555109,NA,26.8654318809602,0.0221775250033375,0.594629420201963,0.0372963803166769,0.97024869157544,NA
"7505","SE:PTPN2-201-exon2;PTPN2-208-int1","SE","chr18:12836892-12884072/-","Exc-NMD",0.9997,0.9971,0.0026,0.0026,99.5833333333333,1.81795869203265,1.03456362886437,1.75722269883797,0.0788798577072856,0.486516941462475,192.655834649518,0.132653729864681,0.230466695056047,0.575587417663195,0.564894087712405,NA,2.81774120856034,-1.79003060901905,2.16021018238943,-0.828637242621957,0.407309707309189,NA
"7506","SE:USP54-216-exon17;USP54-223-int17","SE","chr10:73519993-73523582/-","",0.9928,0.8633,0.1295,0.1295,20.8333333333333,1.4802640051227,0.842426264568972,1.75714370192397,0.0788933183629695,0.48652329825823,36.5417275216381,0.229361350687885,0.46566118656174,0.492549856648778,0.622330685867287,NA,4.37850024804112,-1.34506781947015,1.47236800273333,-0.913540512272166,0.360958336853537,NA
"7507","A3SS:MSH5-201-exon21;MSH5-203-exon21","A3SS","chr6:31760840-31761187/+","",0.1743,0.0062,0.1681,0.1681,39.5833333333333,1.75591252896753,0.999370108397108,1.75701926064593,0.0789145262878095,0.486577421775544,9.19274706111094,1.64850477567539,1.12910324210718,1.46001243659427,0.144286655975328,NA,67.71022457399,-0.195119076505637,0.398235169093207,-0.489959430127502,0.624162607365643,NA
"7508","AFE:DTX2P1-UPK3BP1-PMS2P11-204-exon1;DTX2P1-UPK3BP1-PMS2P11-203-exon1","AFE","chr7:76959950-76961656/+","",0.0051,0,0.005,0.005,19.5833333333333,2.92811332695111,1.66654558492593,1.75699564022502,0.0789185523254953,NA,0.764002984157798,3.04294058247103,3.7343508845154,0.814851275783612,0.415157446122427,NA,36.5355239856001,0.175039253832913,0.55465205615689,0.315583890639,0.752318366680393,NA
"7509","A5SS:SLC40A1-206-exon1;SLC40A1-204-exon1","A5SS","chr2:189580563-189581901/-","",0.9446,0.999,-0.0544,0.0544,19.9166666666667,-2.93856214418818,1.67289748258613,-1.75657036655077,0.0789910676784022,NA,36.8044598511098,0.266505929567543,0.601626632945558,0.442975618055226,0.6577833705327,NA,1.8457809081334,3.20555904631769,2.37780933667503,1.34811441644018,0.177621585311715,NA
"7510","AFE:ENST00000711169.1-exon1;ENST00000711168.1-exon1","AFE","chrY:2490773-2500816/-","",0.1246,0.4077,-0.283,0.283,22.3333333333333,-1.82102751178511,1.03673098683323,-1.75650919564735,0.0790015026653375,0.487036984694279,11.4995599760116,-1.95725059477165,0.902044881727593,-2.16979291653774,0.0300225372290568,NA,33.6181818208414,-0.146857188386914,0.665616323520393,-0.220633393739802,0.825377897298027,NA
"7511","SE:AXIN1-201-exon9;AXIN1-202-int8","SE","chr16:289608-293487/-","",0.1448,0.2382,-0.0934,0.0934,49.5,-0.99342670443465,0.565654560453458,-1.75624272106684,0.07904697296037,0.48722252678554,19.6238500265885,-0.865797881984173,0.701833748617465,-1.23362246926669,0.217343616285107,NA,78.4976351296393,0.156882081164137,0.346575575556121,0.452663408009641,0.65079113245407,NA
"7512","A3SS:RNF40-211-exon5;RNF40-201-exon20","A3SS","chr16:30772191-30773937/+","",0.0023,2e-04,0.002,0.002,143.083333333333,2.09209810717924,1.19132930584366,1.75610395624212,0.0790706597346012,0.48722252678554,1.71543745946638,2.04789499730775,2.55682600176426,0.800952038149903,0.423159412432611,NA,280.994161257034,0.0111943850810994,0.221189647644604,0.0506098960792504,0.959636377001818,0.99524988721792
"7513","DDX46/ENST00000354283.8_Intron17/clean","IR","chr5:134811359-134811695/+","Inc-NMD",0.0015,0.0365,-0.035,0.035,81.75,-1.57842892133844,0.898831163923367,-1.75609055926438,0.0790729468674403,0.48722252678554,4.0971012162313,-1.74162774211308,1.66392939363738,-1.04669570041421,0.295239947396486,NA,156.517704639254,-0.183565909971009,0.277631769337358,-0.661184814724691,0.508493798404229,NA
"7514","MAPKBP1/ENST00000456763.6_Intron28/anti-near","IR","chr15:41822678-41822938/+","Inc-NMD",0.0945,0.1977,-0.1032,0.1032,34.0833333333333,-1.28836534557898,0.733676076326526,-1.75604110199389,0.0790813906816008,0.48722252678554,9.74376647812552,-1.40093267713856,0.93162578501899,-1.50375043248723,0.132645638333571,NA,58.0081165522307,-0.135778194037012,0.439850188492142,-0.308691908266485,0.757555899690602,NA
"7515","MED19/ENST00000337672.9_Intron2/anti-near","IR","chr11:57704816-57704972/-","Inc-NMD",0.1568,0.0575,0.0993,0.0993,34.3333333333333,1.45795576509825,0.830546020425527,1.75541839855096,0.0791877672779839,0.487788262366477,6.97245727219974,1.20796081709877,1.11166769797949,1.08662041659958,0.277204598280181,NA,61.3384982662618,-0.31949045890338,0.449407195297154,-0.710915317437516,0.47713671348543,NA
"7516","WBP2/ENST00000591831.5_Intron7/known-exon","IR","chr17:75846035-75846335/-","",0.9989,0.998,8e-04,8e-04,138.916666666667,1.90713688014318,1.08646623127722,1.75535771406461,0.0791981402452405,0.487788262366477,268.795928187041,0.125272540167987,0.18910478879454,0.662450385135903,0.507682621988141,0.886993690330002,2.61356433737474,-1.74452528070693,2.08159106376739,-0.838073006303925,0.401989702277539,NA
