"","EventName","EventType","EventRegion","flags","AvgPSI_PMO","AvgPSI_UT","deltaPSI","abs_deltaPSI","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Inc.baseMean","Inc.log2FoldChange","Inc.lfcSE","Inc.stat","Inc.pvalue","Inc.padj","Exc.baseMean","Exc.log2FoldChange","Exc.lfcSE","Exc.stat","Exc.pvalue","Exc.padj"
"2142","SE:CUL3-201-exon14;CUL3-208-int1","SE","chr2:224478346-224495831/-","Exc-NMD",0.997,1,-0.0029,0.0029,57.5833333333333,-3.88367057597137,1.50378241484129,-2.58260140406101,0.0098058540660513,0.193943317465733,111.030535361997,0.216290812026173,0.333133873620364,0.64926094028089,0.516169727976274,0.999754655603456,1.51782125706294,4.08765798099463,3.01877920169772,1.35407650175136,0.175711972119366,0.999754655603456
"2143","EIF3F/ENST00000531572.2_Intron5/clean","IR","chr11:7994518-7994981/+","Inc-NMD",0.013,0.0034,0.0096,0.0096,466.25,1.76146544124434,0.682217168865886,2.58197172635304,0.0098237632724112,0.194097527651047,7.65811650351554,1.78670150726523,1.13392373916269,1.57568048498973,0.115099457081204,0.999754655603456,897.901635981754,-0.0285065476495827,0.138524578089595,-0.205786929963759,0.836957351075906,0.999754655603456
"2144","A5SS:IRF1-201-exon9;IRF1-239-exon1","A5SS","chr5:132484076-132484394/-","",0.9946,1,-0.0053,0.0053,45.1666666666667,-3.8866253653881,1.50534083178147,-2.58189061462483,0.00982607235876672,0.194097527651047,85.4344870408326,-0.201571836702123,0.378949141734384,-0.531923191010708,0.594779194459387,0.999754655603456,1.24054767362916,3.79185046759672,3.20038236092147,1.18481170059472,0.236091905337908,0.999754655603456
"2145","SE:MAL-201-exon3;MAL-203-int2","SE","chr2:95048127-95053380/+","",1,0.9972,0.0027,0.0027,76.9166666666667,3.58944822133884,1.39040729249114,2.58158040505366,0.00983490785838266,0.194097527651047,148.236164110037,-0.0455115562922191,0.25814612221251,-0.176301529932545,0.860057060148024,0.999754655603456,1.09683331959186,-3.58793372222586,3.35650942587222,-1.06894790599121,0.285093143701153,0.999754655603456
"2146","SE:GUSB-201-exon9;GUSB-209-int1","SE","chr7:65967908-65974294/-","",0.7211,0.8732,-0.1521,0.1521,53.3333333333333,-1.48792346371005,0.576367795260604,-2.58155205052235,0.00983571581525751,0.194097527651047,81.6752880637801,-0.080975554238211,0.340768187114065,-0.23762650769717,0.812170789150465,0.999754655603456,22.7735973044518,1.44862331352867,0.665448610902296,2.17691237128657,0.029487106205033,0.999754655603456
"2147","SE:PTGES2-218-exon2;PTGES2-202-int1","SE","chr9:128125442-128127438/-","Inc-NMD",0.0025,0,0.0024,0.0024,94.25,3.68706868509054,1.4283433647072,2.58136018004772,0.00984118468163592,0.194097527651047,0.793883750811431,3.15779120475311,3.80871702056616,0.829095778893995,0.40705021211133,0.999754655603456,185.879789084963,-0.471374314338632,0.291859652638459,-1.61507186785611,0.106295132324527,0.999754655603456
"2148","A3SS:MAP4K2-201-exon19;MAP4K2-202-exon19","A3SS","chr11:64797169-64797274/-","",0.9953,1,-0.0047,0.0047,46.5,-4.01794543445855,1.55661522785123,-2.58120655802974,0.00984556530876346,0.194097527651047,87.3129280065214,0.66049259488296,0.360773381861206,1.8307686433947,0.0671350824615201,0.999754655603456,2.27357710225325,4.67359701047522,2.58772066133916,1.80606704591391,0.0709078675384351,0.999754655603456
"2149","A3SS:CAPNS1-205-exon6;CAPNS1-201-exon7","A3SS","chr19:36143129-36145805/+","",3e-04,0,3e-04,3e-04,242.166666666667,3.49442560729302,1.35435181083853,2.58014614764644,0.00987585098773951,0.194589459175811,1.11122433472644,3.631003808446,3.71157422024115,0.97829211891931,0.327929866667774,0.999754655603456,473.750289253533,-0.0263168848259588,0.155294552963259,-0.169464313614303,0.8654314399583,0.999754655603456
"2150","A5SS:OS9-202-exon4;OS9-222-exon4","A5SS","chr12:57695977-57696274/+","Exc-NMD",0.9996,0.965,0.0346,0.0346,116.75,2.08906350651279,0.809847514514607,2.57957636353913,0.00989215847273815,0.194805588142843,223.384694905098,0.180321537112515,0.208566387986882,0.864576209297235,0.3872714350511,0.999754655603456,5.38608622716292,-1.86002465550352,1.5579217318541,-1.19391405708802,0.232511588190699,0.999754655603456
"2151","BET1L/ENST00000325147.13_Intron2/anti-near","IR","chr11:205668-205951/-","Inc-NMD",4e-04,0.0687,-0.0683,0.0683,45.8333333333333,-3.28654536048713,1.27431047608321,-2.57907740866169,0.00990645849049495,0.194981972371441,4.21614162354617,-3.54708299841045,1.79958682137743,-1.97105410879563,0.0487176870756487,0.999754655603456,85.4708839712156,-0.31267278606089,0.375219049044396,-0.833307335694181,0.404671420172486,0.999754655603456
"2152","SE:FTSJ1-210-exon5;FTSJ1-202-int12","SE","chrX:48483028-48485735/+","",0,0.0036,-0.0035,0.0035,48.4166666666667,-3.74552476413874,1.4525609245656,-2.57856637941632,0.00992112364661989,0.195165349320111,1.09591575575607,-3.58730160738846,3.35756317978163,-1.06842415624232,0.285329225352204,0.999754655603456,92.7486932219068,0.110973701242134,0.343256406188122,0.323296810318859,0.746470469407424,0.999754655603456
"2153","SE:ARPC4-204-exon5;ARPC4-201-int4","SE","chr3:9801757-9803842/+","Inc-NMD",0.0168,0.0011,0.0157,0.0157,128.833333333333,3.03988076274573,1.17901883025089,2.57831400546746,0.00992837322752475,0.195202730304744,4.26742324220804,2.99855235243709,1.71970302600419,1.74364544755403,0.0812209332815098,0.999754655603456,247.93174158907,0.0635114733945853,0.201509213925226,0.315179004262071,0.752625745949531,0.999754655603456
"2154","SE:LINC01278-205-exon2;LINC01278-204-int1","SE","chrX:63432492-63560831/-","",0.5442,0.2425,0.3018,0.3018,26,1.98017585020293,0.768111104174382,2.5779810231117,0.00993794555014067,0.195207573509507,19.7461810727339,0.976250295758376,0.722313851493247,1.35155970460786,0.176516208195921,0.999754655603456,31.3983457413415,-0.960566762960754,0.575935334432677,-1.66783787264408,0.0953479154369818,0.999754655603456
"2155","A5SS:BCL2-209-exon1;BCL2-201-exon2","A5SS","chr18:63128760-63318081/-","Inc-NMD",9e-04,0,8e-04,8e-04,17,4.39377409260447,1.7043492845772,2.57797749109535,0.00993804712990156,NA,1.17660920133292,3.72969125496332,3.62207837369735,1.02971025752712,0.303146038965059,0.999754655603456,32.0046793371113,-0.499324802949887,0.515346819766698,-0.968910224721938,0.33258998349495,0.999754655603456
"2156","A3SS:RBM17-201-exon5;RBM17-203-exon5","A3SS","chr10:6105098-6106143/+","",1,0.9977,0.0023,0.0023,95.4166666666667,3.5392071492674,1.37288909015958,2.57792648702309,0.00993951409527745,0.195207573509507,184.660237316606,-0.263727146792027,0.253268832317033,-1.04129333396185,0.297739429546051,0.999754655603456,1.23207217586342,-3.75758647901897,3.19533762028533,-1.17595913970538,0.239611204417851,0.999754655603456
"2157","SE:TIMMDC1-201-exon3;TIMMDC1-204-int1","SE","chr3:119500861-119503953/+","",0.9994,1,-6e-04,6e-04,48.5,-4.49422296755777,1.7435940519788,-2.57756268579678,0.00994998324424886,0.195207573509507,92.4795408688127,-0.147385812787027,0.344407677628045,-0.427939974515324,0.668694822600221,0.999754655603456,1.61783765183277,4.18871720781345,3.22332200780942,1.29950318263738,0.193771301947951,0.999754655603456
"2158","A3SS:VCP-201-exon17;VCP-233-exon2","A3SS","chr9:35057212-35057375/-","",0.9886,0.9997,-0.0111,0.0111,197.833333333333,-2.82462384546952,1.09585119421415,-2.57756149774979,0.00995001744889651,0.195207573509507,381.814122270589,-0.225019057158669,0.224235692022339,-1.00349348994919,0.315622816393636,0.999754655603456,3.71859748399294,2.61282750039168,1.8726827908901,1.39523229086212,0.16294580251048,0.999754655603456
"2159","AFE:MRPL28-201-exon1;MRPL28-210-exon1","AFE","chr16:370226-371066/-","",0.9966,1,-0.0034,0.0034,61.4166666666667,-3.68401575854515,1.42945465965799,-2.57721763586862,0.00995992186029926,0.195290971881985,118.240318180623,-0.215448663471876,0.303548737305675,-0.709766297775498,0.47784907175939,0.999754655603456,1.05534361784142,3.55917933566806,3.40461187063882,1.04539943785141,0.29583839641942,0.999754655603456
"2160","A3SS:FAM3A-219-exon4;FAM3A-215-exon4","A3SS","chrX:154508598-154511847/-","",0.0056,0,0.0055,0.0055,40.4166666666667,4.58261268491558,1.77824495225359,2.5770424255151,0.00996497190113331,0.195290971881985,2.02899595212271,4.51255953649404,2.65953602967646,1.69674690853615,0.0897445200413506,0.999754655603456,74.1847758797649,-0.00123647910230458,0.536026544482337,-0.00230674975900437,0.998159481613917,0.999875307570705
"2161","AFE:SCAP-204-exon1;SCAP-201-exon1","AFE","chr3:47443092-47475798/-","",5e-04,0,4e-04,4e-04,59.3333333333333,3.82083375706629,1.48278887579142,2.57678879269105,0.00997228633238752,0.195329415220157,1.11122433472644,3.631003808446,3.71157422024115,0.97829211891931,0.327929866667774,0.999754655603456,117.547488226562,-0.340372397053636,0.355551826378725,-0.957307407250048,0.338412117717985,0.999754655603456
"2162","GPAA1/ENST00000355091.9_Intron11/clean","IR","chr8:144085744-144085881/+","Inc-NMD",0.1636,0.048,0.1157,0.1157,78.9166666666667,1.76952289901653,0.686922853626543,2.57601401623851,0.00999465947455994,0.195662617428201,18.1739443986926,1.85410785703186,0.824109704840939,2.24983135878702,0.0244596525680759,0.999754655603456,137.570775616505,0.0588339307897251,0.297526894146526,0.197743235812325,0.843245960293165,0.999754655603456
"2163","SE:RAB6A-201-exon7;RAB6A-210-int5","SE","chr11:73677963-73707419/-","Exc-NMD",1,0.9997,3e-04,3e-04,175.916666666667,3.55255370822643,1.37951038354253,2.57522795812788,0.0100174040751241,0.195767159770176,342.790888363041,-0.0842861392332286,0.189809745671914,-0.444055909431104,0.657002162432271,0.999754655603456,1.03640708283748,-3.50991816817897,3.80642383557977,-0.922103874868249,0.356474395993742,0.999754655603456
"2164","AFE:HK1-202-exon1;HK1-218-exon1","AFE","chr10:69318236-69343826/+","",1,0.9995,4e-04,4e-04,86.4166666666667,3.63144708824921,1.41027864997571,2.57498550964504,0.0100244286209471,0.195767159770176,168.766541786794,0.0256827139290974,0.263162016885147,0.097592784221236,0.922255654511386,0.999754655603456,1.11971922492351,-3.61633150978709,3.69674986355929,-0.97824620092235,0.327952571107854,0.999754655603456
"2165","A3SS:IK-204-exon4;IK-201-exon4","A3SS","chr5:140651807-140652087/+","",0,4e-04,-4e-04,4e-04,166.5,-3.97902770166842,1.54527337428743,-2.57496684268132,0.0100249696473535,0.195767159770176,1.7827127306826,-4.2800094892182,3.12712328213375,-1.36867309123093,0.171101485270122,0.999754655603456,320.968554801541,-0.186815243456037,0.206023842757122,-0.906765163468338,0.36453099563156,0.999754655603456
"2166","A3SS:RAP1B-201-exon2;RAP1B-202-exon2","A3SS","chr12:68611044-68648705/+","",0.9979,1,-0.0021,0.0021,105.083333333333,-3.5269057124586,1.36971007186419,-2.57492865454252,0.0100260765388781,0.195767159770176,203.892857242022,0.168843473662552,0.225367999984943,0.749190096525828,0.453742637382284,0.999754655603456,1.22017257927193,3.76891239974938,3.22905033145403,1.16718911533728,0.243134005581239,0.999754655603456
"2167","A3SS:TRAPPC2L-207-exon5;TRAPPC2L-209-exon5","A3SS","chr16:88859973-88860913/+","",3e-04,0.0085,-0.0081,0.0081,47.0833333333333,-4.07501019982667,1.58258792185017,-2.57490288126466,0.0100268236444729,0.195767159770176,3.46248994132384,-4.19725728682828,2.17269978795694,-1.93181649397366,0.0533821595381149,0.999754655603456,87.3109576163591,-0.0337657591064284,0.38869554130588,-0.0868694274006524,0.930775301027746,0.999754655603456
"2168","A3SS:NDUFV1-201-exon7;NDUFV1-226-exon3","A3SS","chr11:67611208-67611476/+","Exc-NMD",0.9998,0.9982,0.0017,0.0017,246.833333333333,3.32344766064157,1.2908623854996,2.57459485842506,0.010035756326895,0.195836782954398,484.434529787436,-0.227868603137947,0.187502186830488,-1.21528504274967,0.224257394604875,0.999754655603456,2.18137047427394,-3.49292338728823,2.45851691788062,-1.42074409245853,0.155391169134904,0.999754655603456
"2169","SE:SMIM29-206-exon3;SMIM29-202-int2","SE","chr6:34247150-34247680/-","Exc-NMD",1,0.9887,0.0113,0.0113,14.25,4.66813225988401,1.81316599156408,2.57457523558401,0.0100363256306273,NA,25.3875124130838,0.487624331745234,0.657909062475334,0.741172845241839,0.458588645873208,0.999754655603456,1.72228649392822,-4.2311559546834,2.85982144537847,-1.47951752775371,0.13900205030455,0.999754655603456
"2170","A3SS:COQ8B-201-exon10;COQ8B-239-exon10","A3SS","chr19:40700448-40702599/-","",1,0.9918,0.0082,0.0082,18.0833333333333,3.80524325760353,1.47824907339345,2.57415568600239,0.0100485046121123,NA,34.1601091032454,-0.205627136665302,0.509933352671312,-0.403243160283817,0.68676935150665,0.999754655603456,1.35632686138705,-3.89786022926864,3.09992082420451,-1.25740638239329,0.208606519303157,0.999754655603456
"2171","SE:SLC25A44-201-exon3;SLC25A44-203-int1","SE","chr1:156200473-156210239/+","",0.9924,1,-0.0075,0.0075,24.6666666666667,-3.83692243188298,1.49059424664108,-2.57408911950999,0.0100504381606012,0.195876287012469,46.7137012543458,0.547820395493239,0.47421798424915,1.15520797120469,0.248005271250179,0.999754655603456,1.73484365178948,4.2858506011213,2.81261238476097,1.52379710206159,0.127559403710413,0.999754655603456
"2172","A3SS:SLCO4A1-201-exon9;SLCO4A1-205-exon2","A3SS","chr20:62667911-62668154/+","",0.9951,1,-0.0048,0.0048,40.4166666666667,-3.93061214703247,1.52702903353966,-2.57402581136344,0.0100522773717365,0.195876287012469,76.0634830841349,0.123543987730144,0.40146803783724,0.307730569027838,0.758287357016712,0.999754655603456,1.38218835147789,3.96029171730685,3.06204668218885,1.2933479232511,0.195890752784815,0.999754655603456
"2173","SE:SLC30A9-201-exon15;SLC30A9-203-int4","SE","chr4:42067193-42075656/+","",0.9994,1,-6e-04,6e-04,39.1666666666667,-3.85771251331504,1.49873997915905,-2.57397051320377,0.0100538841241499,0.195876287012469,76.1696343253766,0.0494141830262712,0.359519665791403,0.137445007124984,0.890679058045547,0.999754655603456,1.17660920133292,3.72969125496332,3.62207837369735,1.02971025752712,0.303146038965059,0.999754655603456
"2174","AFE:JADE3-202-exon1;JADE3-203-exon1","AFE","chrX:46912341-46984883/+","",NA,0,NA,NA,6.08333333333333,5.41843051172104,2.10520085243463,2.57383066582684,0.0100579485731757,NA,0.740816223150962,3.04370849091443,3.96649682389376,0.767354324495977,0.442870877447656,0.999754655603456,11.5176408736266,-2.51400210972436,0.991062939138747,-2.53667250629821,0.0111911590755718,0.999754655603456
"2175","SE:KPNA5-205-exon2;KPNA5-201-int1","SE","chr6:116681339-116689319/+","",0.0101,0,0.0101,0.0101,17.1666666666667,4.10089617430577,1.59339237552344,2.57368883979917,0.0100620720230813,NA,1.47619697398404,4.04891666727501,2.98796212427774,1.35507630246609,0.175393247954622,0.999754655603456,31.5671538035957,-0.0651330437615723,0.567116681466138,-0.114849458480373,0.908564446192509,0.999754655603456
"2176","ZNF271P/ENST00000399070.3_Intron1/known-exon+anti-near","IR","chr18:35290392-35291009/+","",0.0022,0.0186,-0.0164,0.0164,18.9166666666667,-4.0027704950905,1.55541624398369,-2.57344007468941,0.0100693082561094,NA,1.35292464937219,-3.88442357585996,3.09233918626806,-1.25614408442297,0.209063735252901,0.999754655603456,36.2738912234389,0.174245348779739,0.560761220334249,0.310730026366442,0.756005868689707,0.999754655603456
"2177","A3SS:BSG-201-exon5;BSG-216-exon4","A3SS","chr19:580462-580655/+","Exc-NMD",0.9998,0.9958,0.004,0.004,484.416666666667,2.47109017182432,0.960420532445489,2.57292518052718,0.0100843005399969,0.196336180494964,947.20465788484,-0.245985170371255,0.140403085881193,-1.75199262058531,0.079775076827997,0.999754655603456,3.74663758105404,-2.84182555274958,1.86118281550328,-1.52689221557267,0.126787815599242,0.999754655603456
"2178","AFE:SUGP2-205-exon1;SUGP2-201-exon1","AFE","chr19:19031083-19033436/-","",0,0.001,-9e-04,9e-04,48.1666666666667,-5.16169549657935,2.00626409670251,-2.57278964671855,0.0100882502104096,0.196336180494964,3.20888291522867,-5.12885385130587,2.60077184647146,-1.97205066575307,0.0486038229730944,0.999754655603456,90.8940342373195,0.208890671141435,0.378615328080242,0.551722700189158,0.581138354860331,0.999754655603456
"2179","SE:TTLL4-203-exon3;TTLL4-202-int2","SE","chr2:218727348-218737578/+","",0.0098,0,0.0098,0.0098,19.8333333333333,4.60211536110809,1.78877315481787,2.57277752000737,0.010088603669163,NA,1.34318635149232,3.92114049751472,3.14345624219393,1.24739783073233,0.212251661570658,0.999754655603456,37.6104815701966,-0.49188901339911,0.593536734555796,-0.828742325051273,0.407250230269436,0.999754655603456
"2180","A5SS:ZFAS1-202-exon1;ZFAS1-207-exon1","A5SS","chr20:49278398-49279103/+","",0.9986,0.9999,-0.0013,0.0013,353.833333333333,-3.40032878631013,1.32191732801299,-2.57227037898147,0.0101033952490854,0.196499250298512,687.23882503055,-0.0124861884461104,0.137455937148095,-0.0908377528477202,0.927621511608327,0.999754655603456,2.12942205147119,3.50312379978416,2.50755572432469,1.39702729865657,0.162405362189723,0.999754655603456
"2181","A5SS:PPP1R37-208-exon3;PPP1R37-207-exon4","A5SS","chr19:45140607-45141321/+","",0,8e-04,-8e-04,8e-04,30.9166666666667,-4.78428830296398,1.86012377828245,-2.57202685048281,0.0101105050083632,0.196499250298512,2.07947856057223,-4.50934059391112,2.96469586098481,-1.521012881373,0.128256604804015,0.999754655603456,59.3308912617706,0.276257799712732,0.416464778921761,0.663340127892617,0.507112741908639,0.999754655603456
"2182","AFE:JADE1-204-exon1;JADE1-209-exon1","AFE","chr4:128809878-128831732/+","",6e-04,0,6e-04,6e-04,43.3333333333333,4.13497984999458,1.60772244091068,2.57194882945863,0.0101127837565593,0.196499250298512,1.32368535149954,3.89947033258715,3.46630774181271,1.12496368558088,0.260604422942588,0.999754655603456,83.7049169454954,-0.0868385447839618,0.354219225941749,-0.245154803647621,0.806336570123276,0.999754655603456
"2183","AFE:BCL2L1-201-exon1;BCL2L1-209-exon1","AFE","chr20:31722349-31723734/-","",0.9962,0.8975,0.0987,0.0987,32.75,2.30519392621826,0.896366535337723,2.57170904461503,0.0101197899788743,0.196530737689783,60.2266706154503,0.407021973500626,0.398925530268618,1.02029562566867,0.307588277300146,0.999754655603456,4.50536594710696,-1.93805384790566,1.5550721837917,-1.2462790268553,0.212661974893213,0.999754655603456
"2184","AFE:AEBP1-205-exon1;AEBP1-201-exon1","AFE","chr7:44104919-44106545/+","",3e-04,0,2e-04,2e-04,370.416666666667,3.45763176673992,1.34488772379845,2.57094455214025,0.0101421563874016,0.196811069347403,0.999462900956402,3.4860197567243,3.8632988542401,0.902342761523166,0.366874816713763,0.999754655603456,726.328527782171,0.021618997248774,0.135478682865624,0.159574899840273,0.873215952602297,0.999754655603456
"2185","A3SS:SIRT7-201-exon7;SIRT7-211-exon4","A3SS","chr17:81914505-81914603/-","",0.9952,1,-0.0047,0.0047,30.3333333333333,-3.80394517930765,1.47964662351847,-2.57084706499866,0.0101450116862368,0.196811069347403,58.4644100179222,-0.930288910307569,0.393532839950244,-2.36394225809767,0.0180816305420529,0.999754655603456,0.684935506265941,2.93781978845883,3.97100654085258,0.739817413604178,0.45941079132561,0.999754655603456
"2186","SE:API5-201-exon2;API5-202-int1","SE","chr11:43312197-43320820/+","",1,0.9996,4e-04,4e-04,95.6666666666667,3.61468598578467,1.40623790538687,2.57046547524989,0.010156194945229,0.196898347694553,188.147709441924,0.238229108701879,0.262984237765293,0.905868392441424,0.365005515815496,0.999754655603456,1.06962763840956,-3.54245366133878,3.76678534365009,-0.940444792616208,0.346989455298041,0.999754655603456
"2187","A3SS:NAA40-207-exon2;NAA40-202-exon6","A3SS","chr11:63952566-63952755/+","",0,5e-04,-5e-04,5e-04,46,-3.81528424542155,1.48435844435466,-2.57032542236136,0.0101603022309294,0.196898347694553,1.27967911419829,-3.80896265756367,3.51583258041355,-1.08337429910148,0.278642318614717,0.999754655603456,89.8582892071928,-0.0122575842731382,0.343957025548374,-0.0356369643957581,0.971571833705195,0.999754655603456
"2188","SE:CTC1-207-exon20;CTC1-201-int19","SE","chr17:8228893-8229301/-","",1,0.9844,0.0155,0.0155,13.8333333333333,4.20563059888676,1.63636888755841,2.57009934059666,0.0101669355781783,NA,24.8397692691772,-0.370887126431781,0.626659053696445,-0.59184834918453,0.553952143558716,0.999754655603456,2.40424090398827,-4.71300830669493,2.53030388796468,-1.86262540602819,0.0625149873305377,0.999754655603456
"2189","AFE:GPAT4-205-exon1;GPAT4-201-exon1","AFE","chr8:41578279-41598291/+","",0,7e-04,-6e-04,6e-04,52.9166666666667,-4.18522623012793,1.628576717183,-2.5698674099721,0.0101737445401411,0.196977703355248,1.24789891147782,-3.76501073472637,3.55346521879881,-1.05953217575015,0.289357483720045,0.999754655603456,101.434496182285,0.567866941744621,0.364255583717051,1.5589793736305,0.119001262159507,0.999754655603456
"2190","A3SS:UTP4-207-exon3;UTP4-201-exon3","A3SS","chr16:69133619-69136695/+","",4e-04,0,4e-04,4e-04,80.5,3.5328814359762,1.37475934746413,2.56981808670218,0.0101751930839013,0.196977703355248,0.88245690099969,3.315403488386,3.95631206293467,0.838003533504566,0.402028718982088,0.999754655603456,158.406889134102,-0.0568053617127947,0.268468140603929,-0.211590699682312,0.832426365636301,0.999754655603456
"2191","A5SS:NDST2-201-exon11;ENST00000603027-exon13","A5SS","chr10:73802777-73803008/-","Exc-NMD",0.9897,1,-0.0103,0.0103,11.9166666666667,-4.58017443893969,1.78252082638854,-2.56949280543293,0.0101847506620975,NA,21.8831139765381,-0.256345631156514,0.64981373862022,-0.394490937819851,0.693218616475593,0.999754655603456,1.63733865182555,4.20675288627208,2.93573235389171,1.43294836829912,0.151872593134127,0.999754655603456
"2192","SE:TAF15-210-exon8;TAF15-203-int7","SE","chr17:35824199-35834565/+","",0.9971,0.9992,-0.0021,0.0021,192.666666666667,-2.92757525398057,1.13938212088139,-2.56944110349555,0.0101862705303986,0.197087591688641,370.81081465579,-0.149209440586186,0.200579561601577,-0.743891548046007,0.456942089049633,0.999754655603456,3.52650693652965,2.69954102199027,1.91064642140555,1.4128940822051,0.157686869366405,0.999754655603456
"2193","A3SS:SKIC3-201-exon21;SKIC3-259-exon21","A3SS","chr5:95517216-95520715/-","Exc-NMD",1,0.9992,7e-04,7e-04,17.8333333333333,3.97579703139989,1.54820252943721,2.5680083553701,0.0102284690611226,NA,34.2215406303448,0.559835018198487,0.503970325036233,1.1108491718401,0.266633276923397,0.999754655603456,0.888348928146413,-3.28794315176593,3.95483617112152,-0.831372782461815,0.405763069857553,0.999754655603456
"2194","AFE:CAMTA2-202-exon1;CAMTA2-201-exon1","AFE","chr17:4986287-4987592/-","",0.1756,0.0073,0.1683,0.1683,32.75,2.19709988540222,0.855780141829452,2.5673648849871,0.01024747169235,0.198121919903991,8.74838225716638,2.37852965764416,1.18070116463004,2.01450606546107,0.0439564287029579,0.999754655603456,56.3546719667312,0.0799065090376877,0.421102299780449,0.189755575021435,0.849500669308285,0.999754655603456
"2195","A3SS:NIT1-211-exon3;NIT1-202-exon4","A3SS","chr1:161119389-161119508/+","",0,8e-04,-8e-04,8e-04,28.1666666666667,-5.16549411156889,2.01215462185517,-2.56714571308958,0.0102539513334008,0.198121919903991,2.13925527681912,-4.54328676297193,2.94233370338618,-1.54410995521796,0.122561697546715,0.999754655603456,55.1203210243296,0.82147086670736,0.54582786342016,1.50499987589498,0.132324108644602,0.999754655603456
"2196","A3SS:RPL27A-212-exon3;RPL27A-201-exon3","A3SS","chr11:8683266-8684005/+","Inc-NMD",0.0011,4e-04,7e-04,7e-04,5256.16666666667,1.38013167218946,0.537654540287242,2.56694879104363,0.0102597762856614,0.198121919903991,8.28704685538648,1.29579526183535,1.02313719183457,1.26649218909918,0.205336924124185,0.999754655603456,10248.0551541079,-0.129596787497131,0.0802801891872722,-1.61430595529385,0.106461079009316,0.999754655603456
"2197","SE:PHLDB3-203-exon4;PHLDB3-204-int1","SE","chr19:43486871-43494701/-","",1,0.998,0.0019,0.0019,9.58333333333333,5.75769793869532,2.24308944964785,2.56686060361937,0.0102623858235653,NA,17.3162717227782,1.54398214497654,0.785947588847067,1.96448486754882,0.0494738894639346,0.999754655603456,1.96098400375086,-4.41763853706111,3.02791606494629,-1.4589699457668,0.144573379833236,0.999754655603456
"2198","AFE:CASP2-206-exon1;CASP2-201-exon1","AFE","chr7:143288530-143291539/+","",0.0447,0.0028,0.0419,0.0419,170.583333333333,1.70096117183143,0.6626694737264,2.56683194152038,0.010263234085684,0.198121919903991,10.0923387112094,1.67587132611805,1.0851725498039,1.54433626838505,0.122506890658907,0.999754655603456,321.501498153273,-0.0663536360521475,0.190329508246275,-0.348625059054373,0.727370812280459,0.999754655603456
"2199","A3SS:IDH3A-205-exon6;IDH3A-201-exon7","A3SS","chr15:78162368-78163506/+","Inc-NMD",0.055,4e-04,0.0546,0.0546,54.5833333333333,2.7596616806803,1.07517515932351,2.56670892807519,0.0102668754086884,0.198121919903991,3.76339715018777,2.38738458481893,1.79615510576724,1.3291639330887,0.183793891330526,0.999754655603456,103.649273258703,-0.384292648623451,0.350511263272016,-1.09637746027356,0.272913623655305,0.999754655603456
"2200","SE:CCDC57-203-exon10;CCDC57-201-int2","SE","chr17:82178606-82183773/-","",0.2319,0.56,-0.3282,0.3282,15.6666666666667,-2.0856628342415,0.812731764989227,-2.56623762486895,0.0102808371077123,NA,10.7118624492698,-0.670325133267188,0.903648577556329,-0.741798471126796,0.458209447032204,0.999754655603456,20.3458142679031,1.4014277643882,0.710262059477019,1.97311364965785,0.0484826154872723,0.999754655603456
"2201","SE:CLSTN1-202-exon3;CLSTN1-201-int2","SE","chr1:9755310-9773271/-","",0,6e-04,-5e-04,5e-04,47.75,-3.65169176209358,1.42307446142155,-2.56605810945816,0.010286159443554,0.198250968291533,0.888348928146413,-3.28794315176593,3.95483617112152,-0.831372782461815,0.405763069857553,0.999754655603456,93.2877464266065,0.236897102600958,0.329731327201079,0.718454945157491,0.472476818666079,0.999754655603456
"2202","A3SS:SLC3A2-233-exon4;SLC3A2-201-exon2","A3SS","chr11:62881448-62881892/+","",2e-04,0.0012,-0.001,0.001,594.333333333333,-3.02739378400895,1.17980165590983,-2.56601927014106,0.0102873112878919,0.198250968291533,2.69839604319497,-2.71000976900576,2.25741838838756,-1.20049069456792,0.229948824462972,0.999754655603456,1153.4999697592,0.152107946126408,0.125617463578564,1.21088216393795,0.225940569311135,0.999754655603456
"2203","A5SS:SPHK2-206-exon1;SPHK2-201-exon1","A5SS","chr19:48619544-48620401/+","",0.0668,0.3188,-0.252,0.252,32.5833333333333,-2.54695009273715,0.99260183345675,-2.5659332945894,0.0102898614437577,0.198250968291533,12.3428751360062,-2.1816245446995,0.943405429714959,-2.31249945779796,0.0207501751611912,0.999754655603456,50.3361489393968,0.31085913809123,0.525844320197337,0.591161920270569,0.554411934607147,0.999754655603456
"2204","TPCN1/ENST00000335509.11_Intron24/clean","IR","chr12:113291678-113291873/+","Inc-NMD",4e-04,0.162,-0.1616,0.1616,17,-4.2192936089064,1.6445744062825,-2.56558389379533,0.0103002309537042,NA,4.31455010055593,-4.54431374250745,1.91753073836708,-2.36987791203664,0.0177939599026542,0.999754655603456,29.1285062552714,-0.370703962397838,0.610862280959834,-0.606853580508128,0.54394808625028,0.999754655603456
