"","EventName","EventType","EventRegion","flags","AvgPSI_Gapmer","AvgPSI_UT","deltaPSI","abs_deltaPSI","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Inc.baseMean","Inc.log2FoldChange","Inc.lfcSE","Inc.stat","Inc.pvalue","Inc.padj","Exc.baseMean","Exc.log2FoldChange","Exc.lfcSE","Exc.stat","Exc.pvalue","Exc.padj"
"9290","AFE:PCK2-211-exon1;PCK2-208-exon1","AFE","chr14:24094134-24096891/+","",1,NA,NA,NA,1.83333333333333,5.31711355213299,4.04094071163244,1.31581083009382,0.188237543354852,1,2.38147929663663,4.38531092221565,2.12961147511894,2.05920703069593,0.0394744099519436,NA,0,NA,NA,NA,NA,NA
"9291","AFE:LMBR1-213-exon1;LMBR1-201-exon1","AFE","chr7:156836886-156892927/-","",0.0027,0.0089,-0.0061,0.0061,83.4166666666667,-2.36798312076973,1.79969401644769,-1.31576984705642,0.188251302652649,1,9.92757076856533,-3.07979906734186,1.29853398316505,-2.37175084154143,0.0177040248311466,NA,152.181196318476,-0.376885468685345,0.25643829515504,-1.46969261536185,0.141645023657282,0.431735463769036
"9292","SE:HMBOX1-205-exon4;HMBOX1-201-int5","SE","chr8:29009183-29018759/+","",0.0151,0.005,0.0101,0.0101,64.8333333333333,-1.49470947398365,1.13610399315573,-1.31564494358639,0.188293241262213,1,2.97678470852627,-1.35045563487335,1.67962872516791,-0.804020325824298,0.42138523638474,NA,110.245437507531,0.109576095432791,0.29165487604567,0.375704657910921,0.707136474665326,0.874817355735276
"9293","AFE:PARK7-203-exon1;PARK7-209-exon1","AFE","chr1:7961736-7962762/+","",0.0016,0,0.0016,0.0016,67.5,2.14172317480888,1.62824798746628,1.3153544124084,0.188390819046191,1,0.502147264904995,2.13264998026178,3.97841704808687,0.536054906884968,0.591920603667481,NA,121.520719733939,-0.0754568109667591,0.292908115738173,-0.257612564870715,0.796705931580625,0.918800012717966
"9294","SE:MEGF8-202-exon40;MEGF8-204-int3","SE","chr19:42370832-42375506/+","",0.7172,0.4283,0.2889,0.2889,18.9166666666667,1.70518548031738,1.29640247041479,1.31532106674542,0.188402020904458,1,18.5629802691445,0.135887148610663,0.725657575590086,0.187260704196691,0.851456231448947,NA,19.5058924831188,-1.91808633612298,0.820880980448669,-2.33661929293893,0.0194589883842574,NA
"9295","SE:TBCE-207-exon5;TBCE-216-int4","SE","chr1:235414619-235427139/+","Exc-NMD",0.9946,1,-0.0053,0.0053,29.8333333333333,-2.35300431594781,1.78908689664781,-1.31519845143163,0.188443215474607,1,52.1830422408439,0.167125119176797,0.61074861859656,0.27363978253579,0.784361458382714,NA,1.47147998377878,2.46276852303668,2.61211634421731,0.942824973508072,0.345770435631285,NA
"9296","A5SS:ZMYND8-202-exon15;ZMYND8-201-exon16","A5SS","chr20:47236517-47238895/-","",0.0866,0.2338,-0.1472,0.1472,36.25,-1.35011739668896,1.02663431344387,-1.31509085465882,0.188479369799298,1,10.1977615985289,-1.41873266621765,0.854708565558213,-1.65990224432942,0.0969341199049212,NA,55.7316646302207,0.0520945011494135,0.45738807613377,0.113895625766549,0.909320533136189,NA
"9297","FAM219B/ENST00000357635.10_Intron3/anti-near","IR","chr15:74904713-74905153/-","Inc-NMD",0.1812,0.4319,-0.2507,0.2507,33.3333333333333,-1.35181335458831,1.02804922612677,-1.31493056969785,0.188533237728684,1,15.6018245915168,-0.448707981853505,0.728549556691242,-0.615892189807023,0.537965676606413,NA,40.6556494313613,1.15437128283387,0.455198452955326,2.53597365135853,0.0112135170839379,NA
"9298","A3SS:SIDT2-202-exon13;SIDT2-203-exon14","A3SS","chr11:117187700-117188728/+","",0.9591,0.9995,-0.0405,0.0405,31.9166666666667,-1.89161237235666,1.43857640549674,-1.31491964217465,0.188536910620459,1,58.0025710670932,0.00178095383283601,0.397533757709189,0.00448000653604578,0.996425483909627,NA,2.41348193866847,2.23538939664948,2.07425237910716,1.07768438361955,0.281174629904127,NA
"9299","SE:CERS4-201-exon3;CERS4-206-int2","SE","chr19:8210863-8254498/+","",0.8092,0.9907,-0.1815,0.1815,15.9166666666667,-1.7838603093711,1.35669731379371,-1.31485504632049,0.188558623259062,1,25.7805420637694,-0.556009694472818,0.588496632557185,-0.944796730708208,0.344762661274373,NA,4.30880219857134,1.67533883436263,1.4794806846281,1.13238303937964,0.257473432279466,NA
"9300","ALE:TPGS2-204-exon7;TPGS2-210-exon2","ALE","chr18:36780189-36798448/-","",0.275,NA,NA,NA,9.66666666666667,2.3913436480926,1.818715047074,1.31485339165135,0.188559179468099,1,3.73000373295443,3.96417630866443,1.7986145499221,2.20401659090111,0.0275231773197571,NA,11.6210504522216,1.62484598845709,0.870250546719647,1.86710137049823,0.0618874330822475,NA
"9301","A5SS:KMT2B-201-exon31;KMT2B-219-exon2","A5SS","chr19:35736789-35736911/+","",0.9986,1,-0.0014,0.0014,73.0833333333333,-2.11810585263952,1.61126563624504,-1.3145603089852,0.188657716881257,1,131.437014644986,-0.0783882233005733,0.25558313439481,-0.306703427384546,0.759069120767111,0.900115759603224,0.372098944585279,1.73295272347797,4.0007640557191,0.433155442146285,0.66490184705896,NA
"9302","MROH7-TTC4/ENST00000606515.5_Intron29/known-exon","IR","chr1:54731550-54731654/+","",0.9718,0.9932,-0.0214,0.0214,72.0833333333333,1.31959629683397,1.00393117789622,1.31442904243619,0.18870186235946,1,126.547623834969,0.140778063740515,0.291901341377316,0.482279605418267,0.629607333184229,0.834971108189992,6.35557195864352,-1.13619925354705,1.26531079746441,-0.897960608432264,0.369206550591657,NA
"9303","SE:MYRF-202-exon19;MYRF-205-int4","SE","chr11:61780291-61780959/+","",0.0641,0.2381,-0.174,0.174,7.25,-2.58495177514845,1.96668469234163,-1.31437021156181,0.188721649895554,1,2.00929499439964,-2.7200818758021,2.29077027010742,-1.18740927944492,0.235066221535778,NA,10.5058888236519,0.109721265619758,0.912731804780049,0.120211945113712,0.904315255564082,NA
"9304","SE:TTC19-208-exon7;TTC19-201-int7","SE","chr17:16006569-16025016/+","",0.0017,0.0053,-0.0036,0.0036,88.0833333333333,-1.48683438544536,1.13126006458612,-1.31431704520511,0.18873953350937,1,3.16044418873913,-1.37842809737398,1.78031960805538,-0.774258785409671,0.438777771097684,NA,149.731541333871,0.570367566532631,0.252448409548144,2.25934307747682,0.023862052264902,0.18174333414073
"9305","AFE:BAG6-253-exon1;BAG6-239-exon1","AFE","chr6:31651777-31652234/-","",0.131,0,0.131,0.131,4.83333333333333,3.07184801149397,2.3373176835471,1.31426208474672,0.188758021920408,1,0.372098944585279,1.73295272347797,4.0007640557191,0.433155442146285,0.66490184705896,NA,9.10049313989494,-1.09186371776285,0.998885458104572,-1.09308200345083,0.274357796806052,NA
"9306","SE:SENP6-211-exon3;SENP6-202-int2","SE","chr6:75621626-75623899/+","Inc-NMD",0.2798,0.1575,0.1223,0.1223,70.0833333333333,1.05411504610917,0.802116328329732,1.31416729578886,0.188789911568496,1,28.7135817056603,1.03428743482665,0.551531857097168,1.87529953441009,0.0607515273875517,NA,99.5635187996829,0.0359694037531642,0.327677497193483,0.10977074733919,0.91259119105691,0.966609104990484
"9307","A5SS:SSBP1-215-exon1;SSBP1-201-exon1","A5SS","chr7:141738411-141739123/+","",0.0459,5e-04,0.0454,0.0454,158.416666666667,1.3792010722826,1.04957465643211,1.31405714098606,0.188826975706116,1,9.56799659847419,1.79553591510398,1.18393340636668,1.51658522806128,0.129371437279788,NA,266.960047403194,0.263802944231233,0.206581104193155,1.27699455021102,0.201604171296292,0.508249660235763
"9308","SNX9/ENST00000392185.8_Intron17/known-exon","IR","chr6:157940975-157942790/+","Inc-NMD",0.0759,0.0221,0.0538,0.0538,46.25,1.47383607899006,1.12166040713103,1.31397709112317,0.188853913704886,1,4.17697858621921,1.09534632091727,1.46074532128323,0.749854409908387,0.453342394793561,NA,81.6914431244471,-0.379820674625493,0.350971714059385,-1.0821973948625,0.279164825836734,NA
"9309","SE:RSF1-201-exon3;RSF1-202-int2","SE","chr11:77740937-77764597/-","",0.9966,1,-0.0034,0.0034,27.6666666666667,-2.21917156689234,1.68897113575142,-1.31391917831979,0.188873404012301,1,48.3825083779859,0.0764307596047471,0.441048195119695,0.173293441511545,0.862420778618852,NA,0.513891800851492,2.18102233331991,3.97609505352362,0.548533750818429,0.583325461128377,NA
"9310","CLN3/ENST00000355477.10_Intron11/known-exon","IR","chr16:28482199-28482326/-","Inc-NMD",0.1542,0.2412,-0.0871,0.0871,71.25,-1.1548686895578,0.879037136746612,-1.31378828183763,0.188917462130662,1,29.6427470644772,-1.30974946425575,0.612276998372317,-2.13914530145277,0.0324239024984591,NA,104.213623687532,-0.199380439057515,0.304870367516079,-0.653984316947432,0.513121909665583,0.772154294636718
"9311","SE:TOX4-202-exon3;TOX4-203-int2","SE","chr14:21477565-21487450/+","Inc-NMD",0.0064,0.0045,0.0019,0.0019,109.916666666667,-1.43643535482446,1.09347520492695,-1.31364236550789,0.188966584673267,1,5.16830817434837,-1.17202814421332,1.61322702323108,-0.726511599009729,0.467525199482875,NA,202.936985108689,-0.165518504340096,0.224020148828678,-0.738855434234525,0.459994786348986,0.736021202049595
"9312","A3SS:USP13-247-exon2;USP13-201-exon18","A3SS","chr3:179761256-179764001/+","Inc-NMD",0.0023,0,0.0022,0.0022,40.6666666666667,2.19030040008525,1.66735431078061,1.31363825068459,0.188967970059694,1,0.372098944585279,1.73295272347797,4.0007640557191,0.433155442146285,0.66490184705896,NA,75.8107014696524,-0.0247807956266576,0.399385966516296,-0.0620472367690126,0.950525214939006,NA
"9313","SE:PLGRKT-204-exon4;PLGRKT-201-int3","SE","chr9:5361889-5431896/-","",0.0014,0.0016,-2e-04,2e-04,20,-2.63669323891565,2.00725810892313,-1.31357956766716,0.188987728383046,1,0.190752253071608,-1.65591299077383,4.0804728567969,-0.405813994820614,0.684879275013735,NA,34.7325555877524,0.935254759261466,0.546918253342925,1.710044880647,0.0872575741150702,NA
"9314","A3SS:RUSF1-201-exon8;RUSF1-210-exon8","A3SS","chr16:31493782-31493865/-","",0.9947,1,-0.0053,0.0053,97,-2.17600017159697,1.65663830415867,-1.3135034763681,0.18901335026897,1,182.514798609477,-0.57529468596275,0.262820806750769,-2.18892367417583,0.0286023880491642,0.198056158097366,0.414029679067827,1.83361603416977,3.99456403836468,0.459027822951219,0.646214186252723,NA
"9315","SE:SNX9-222-exon5;SNX9-201-int4","SE","chr6:157875177-157896826/+","Inc-NMD",0.0029,3e-04,0.0026,0.0026,59.5833333333333,2.01987892101992,1.53807066580448,1.3132549537075,0.189097052045222,1,1.01552895951105,1.88033160807403,2.95116457514511,0.637149017005115,0.524027782844224,NA,106.51423925601,0.073005819934677,0.293074909038576,0.249102934721264,0.803281159421347,0.922158361695931
"9316","AFE:RAG1-201-exon1;RAG1-205-exon1","AFE","chr11:36510538-36573290/+","",0.9988,1,-0.0011,0.0011,137.083333333333,-2.14181120056911,1.63112186695873,-1.31309085112235,0.189152336339781,1,241.086123611736,-0.148813046604994,0.264584060683421,-0.562441464616614,0.573815274798511,0.808050648750929,0.66317307619213,2.49994862255456,3.80426291032941,0.657144020137686,0.511088316386203,NA
"9317","ALE:RRM2-215-exon2;RRM2-214-exon12","ALE","chr2:10142376-10198591/+","Exc-NMD",0.1937,0,0.1936,0.1936,5,3.01205249639046,2.29400162076049,1.31301236630859,0.189178781192489,1,0.655684657117706,2.52612617723362,3.76385343458744,0.671154236246319,0.502122278873601,NA,8.40545636147779,-0.2456261561156,1.03564959816111,-0.237171101646475,0.81252405432694,NA
"9318","SE:SHC1-201-exon2;SHC1-204-int1","SE","chr1:154970200-154974247/-","",0.0213,0.0062,0.015,0.015,59.75,-1.50736257782019,1.1480328573931,-1.31299602455894,0.189184287761801,1,4.32625635322692,-1.8647705266158,1.4674869054687,-1.27072379294602,0.203826928027621,NA,105.675077633629,-0.414495937914252,0.329327783521597,-1.25861211429515,0.208170469224023,0.515352752183638
"9319","A3SS:TMEM39B-201-exon3;TMEM39B-206-exon3","A3SS","chr1:32075078-32075666/+","",0.9998,0.9996,2e-04,2e-04,97.1666666666667,1.9359850665791,1.47450650791624,1.31297153060044,0.189192541547293,1,177.358574860394,-0.19390788896391,0.22647300164669,-0.856207528288149,0.391882999189932,0.689079982176174,1.18507194311588,-2.39819969445477,3.07535944590706,-0.779811185208444,0.43550202164089,NA
"9320","SE:CDS2-203-exon2;CDS2-202-int1","SE","chr20:5127150-5175182/+","",0.9987,1,-0.0012,0.0012,97.3333333333333,-2.13189281892285,1.62379564327036,-1.31290709379486,0.189214256233466,1,187.86749460345,-0.468952553430888,0.237938523919682,-1.97089796854075,0.0487355475485056,0.252688222484858,0.349005518907968,1.59883388407469,4.00969435324759,0.398742084363547,0.690083255203029,NA
"9321","EIF4E2/ENST00000258416.8_Intron6/known-exon","IR","chr2:232567215-232568944/+","Inc-NMD",0.0443,0.0188,0.0255,0.0255,85.9166666666667,1.32485677662986,1.00915538528713,1.31283724582504,0.189237796513571,1,4.64156105158222,1.46153418657277,1.27825039044574,1.14338645815951,0.252878172422212,NA,148.664218149317,0.176997925326639,0.265783375464312,0.665948067735356,0.505444295034621,0.767391039503475
"9322","ATR/ENST00000350721.9_Intron38/clean","IR","chr3:142468069-142469336/-","Inc-NMD",0.0951,0.0056,0.0895,0.0895,22.9166666666667,2.04756195878029,1.55976403696522,1.31273827980043,0.189271153905606,1,2.53319579464445,2.31883646482546,1.86498503851643,1.24335392345563,0.213737441526899,NA,35.3249934098556,0.431706524344018,0.537129562851632,0.803728847192992,0.421553590260571,NA
"9323","SE:CARD8-202-exon4;CARD8-208-int3","SE","chr19:48231811-48234402/-","",0.9498,0.9969,-0.0471,0.0471,26.75,-1.98591200310253,1.51281550018753,-1.31272584320848,0.189275346077725,1,45.1042383022726,0.284319850501269,0.451881259592705,0.629191506542084,0.529223688655756,NA,2.05414195541676,1.9555180806193,2.02534976515529,0.965521172817955,0.334283836333774,NA
"9324","AFE:ST3GAL4-213-exon1;ST3GAL4-201-exon1","AFE","chr11:126355843-126406095/+","",0.0614,0.108,-0.0466,0.0466,47.4166666666667,-1.28647034854248,0.980060164530239,-1.31264425909924,0.189302848446248,1,10.9887022308781,-1.71836319406451,0.988243064538827,-1.73880622665073,0.082068852981937,NA,83.389334051657,-0.530250101529358,0.334118926610866,-1.587010071258,0.112510363652769,0.384753772047338
"9325","SE:ATP11A-203-exon3;ATP11A-210-int7","SE","chr13:112859453-112862439/+","Exc-NMD",0.997,1,-0.0029,0.0029,28.75,-2.24910768008805,1.71349954831823,-1.31258142571179,0.189324031870269,1,48.6745723832012,0.0445214351140166,0.416981061760453,0.106770880495271,0.914970749386201,NA,0.643940121171209,2.48943298422447,3.8341811723337,0.64927369686844,0.516161484002922,NA
"9326","TOX4/ENST00000448790.7_Intron1/anti-near","IR","chr14:21477285-21477495/+","Inc-NMD",0.035,0.0165,0.0186,0.0186,79.1666666666667,1.38870996393008,1.05800211680775,1.31257768001462,0.189325294736424,1,4.18601364746841,0.920166805260995,1.36615023559338,0.6735473019637,0.500599166266089,NA,144.62970565602,-0.141734574135216,0.263031139763851,-0.538850929446853,0.589989718584975,0.816678638222836
"9327","A3SS:NECAB3-202-exon3;NECAB3-214-exon3","A3SS","chr20:33670761-33672397/-","Exc-NMD",0.78,0.9993,-0.2192,0.2192,13.75,-2.10482160475789,1.60379559593766,-1.31240016501437,0.189385151245123,1,22.8239910120308,-1.12704918612098,0.667107794101731,-1.6894558811722,0.0911320998421439,NA,3.24012543809757,1.5117124126859,1.79419270952295,0.842558552747571,0.399475379679715,NA
"9328","SE:HINT1-210-exon3;HINT1-201-int2","SE","chr5:131159612-131162571/-","Inc-NMD",0.0015,0,0.0014,0.0014,485.25,1.9850179637123,1.51261965278372,1.31230475556708,0.189417328240221,1,0.751290662029298,2.68878042464843,3.285998587857,0.818253676244561,0.41321235132677,NA,850.073117164303,0.400750951437579,0.154541022691565,2.59316875518161,0.00950960960173827,0.114138970966137
"9329","CYBC1/ENST00000306645.10_Intron2/anti-near","IR","chr17:82447622-82449169/-","Inc-NMD",0.2687,0.1753,0.0934,0.0934,125.166666666667,0.915453701877188,0.697626847156307,1.31223978206801,0.189439242967162,1,51.2463716833457,0.539034485196273,0.39038467252059,1.38077778954768,0.167347294593731,NA,185.036200416504,-0.242479514530874,0.254364901673638,-0.953274264395119,0.340451127388534,0.644819112718224
"9330","HPS4/ENST00000398145.7_Intron10/clean","IR","chr22:26464827-26465454/-","Inc-NMD",0.0448,0.0189,0.026,0.026,87.5,1.44887041628722,1.10417607924395,1.3121733422076,0.189461654211235,1,5.03795913905716,1.68772814425842,1.33359361242718,1.26554906122166,0.205674572970292,NA,143.951964231833,0.327142077023206,0.256502002105582,1.27539775260135,0.202168493749865,0.508495038580242
"9331","SE:CPLANE2-201-exon3;CPLANE2-202-int2","SE","chr1:16232647-16233611/-","",0.3274,0.5339,-0.2065,0.2065,28.0833333333333,-1.16384004660198,0.886987345858156,-1.31212700162703,0.189477286798426,1,24.0428577401324,-0.698718647855222,0.628017099807906,-1.11257901746456,0.26588927619658,NA,30.436722837666,0.455013318998258,0.52415863325977,0.868083229247807,0.385348771312894,NA
"9332","AFE:DIS3L-211-exon1;DIS3L-201-exon1","AFE","chr15:66293368-66294987/+","",0.9846,0.9997,-0.0151,0.0151,53.6666666666667,-1.98080915651986,1.50964820234741,-1.31209983454412,0.189486451816834,1,100.780848268956,0.0222635973330535,0.316720859100607,0.0702940671362015,0.943959604567376,0.979227028830737,1.10692919704443,2.02875059446781,2.67500254460806,0.758410715741979,0.44820514484871,NA
"9333","A3SS:TM9SF1-205-exon2;TM9SF1-201-exon2","A3SS","chr14:24195037-24195345/-","",4e-04,2e-04,2e-04,2e-04,64.25,2.16127196556232,1.64723501867752,1.31206047774379,0.189499729706965,1,0.59015039071241,0.838933450305124,3.99654462239806,0.209914696211182,0.833734251852797,NA,125.861869502857,-0.705903642235619,0.372473219874589,-1.89517958491968,0.0580686138389267,0.277361222675619
"9334","SE:HMBOX1-208-exon7;HMBOX1-201-int6","SE","chr8:29018914-29045360/+","Inc-NMD",0.0024,0,0.0023,0.0023,55.0833333333333,2.08666542517261,1.59063517986012,1.31184413094404,0.189572731346397,1,0.655684657117706,2.52612617723362,3.76385343458744,0.671154236246319,0.502122278873601,NA,91.7796931722679,0.509237153626004,0.307210729365064,1.65761513173216,0.0973951734854344,0.360658780024358
"9335","TPP1/ENST00000299427.12_Intron4/clean","IR","chr11:6617429-6617625/-","Inc-NMD",0.0153,0.0037,0.0116,0.0116,77.1666666666667,-1.5173626380994,1.15672405749953,-1.31177581054158,0.189595788922301,1,4.37074443988628,-1.8659318396242,1.60116215944834,-1.16536094024798,0.243872921033881,NA,148.09042592285,-0.299594564149756,0.310539409685361,-0.964755373410756,0.334667352957597,0.641078532926781
"9336","SE:SEC31B-202-exon11;SEC31B-201-int11","SE","chr10:100499599-100502253/-","",0.4405,0.2529,0.1877,0.1877,66.9166666666667,1.14652678127365,0.874043696772483,1.31174995656092,0.189604514967862,1,41.6950961890999,0.834261394605473,0.470728162739079,1.7722784839366,0.0763483410281172,NA,76.3288510484144,-0.30350388227874,0.337565341307555,-0.899096693704162,0.368601159047966,NA
"9337","A3SS:SLC30A5-201-exon4;SLC30A5-202-exon4","A3SS","chr5:69103129-69104630/+","",0.1629,0.067,0.0959,0.0959,36.3333333333333,1.34757616008823,1.0273591709018,1.31168942494118,0.189624946312893,1,8.3125175032802,1.6107664083857,1.00932534051231,1.59588424438855,0.110514639813715,NA,57.3066863980851,0.408811009878578,0.436701961300981,0.936132754386279,0.349204840607445,NA
"9338","DDHD1/ENST00000357758.3_Intron3/clean","IR","chr14:53091933-53093315/-","Inc-NMD",0.0442,0.0024,0.0418,0.0418,36.3333333333333,2.00868004159297,1.53144170548166,1.31162683790253,0.189646073132969,1,1.83977819648417,2.89265180942026,2.2164354483776,1.30509183632559,0.191861578257809,NA,58.7107545076265,1.01977875739061,0.37818072673017,2.69653815044418,0.00700643713055348,NA
"9339","AFE:EIF4ENIF1-208-exon1;EIF4ENIF1-203-exon1","AFE","chr22:31488746-31489904/-","",NA,NA,NA,NA,1.91666666666667,-4.80252105261819,3.6617499871283,-1.31153712555469,0.189676359370936,1,1.91874541251213,-1.8410986873835,2.30337682505055,-0.799304163939001,0.424114065025125,NA,2.04279885278975,4.12438901156147,2.55615249783982,1.61351445778253,0.106632784774931,NA
"9340","ZDHHC12/ENST00000372663.9_Intron1/known-exon+anti-near","IR","chr9:128722575-128723993/-","Inc-NMD",0.022,0.0011,0.0209,0.0209,71.0833333333333,1.61322711601998,1.23009724213655,1.31146307849448,0.189701359806033,1,1.63535544251407,0.737190756778256,2.26138515203098,0.325990800866529,0.744431315142467,NA,139.842227123677,-0.593031929930342,0.27112936234158,-2.1872656093338,0.0287231397579797,0.198542397836701
"9341","TRIM5/ENST00000380034.8_Intron7/known-exon","IR","chr11:5665396-5665655/-","Inc-NMD",0.0762,6e-04,0.0756,0.0756,22.1666666666667,2.01464600898391,1.53622611524998,1.31142543990413,0.18971406861647,1,3.29093292827703,1.72043128457429,1.90633003272622,0.902483439404207,0.366800114726841,NA,36.2675013772724,-0.0598541935420471,0.516741999645819,-0.115829937537634,0.907787323478467,NA
"9342","SE:RABL2B-201-exon6;RABL2B-208-int4","SE","chr22:50769553-50775771/-","Exc-NMD",0.9303,0.9993,-0.0691,0.0691,36.0833333333333,-1.67889924222736,1.28047265033611,-1.31115587809444,0.189805105502639,1,60.4515278381595,0.279089379625898,0.4056144924231,0.688065601301981,0.491411471160652,NA,3.6438300421043,1.78105585064327,1.66763640313192,1.06801209622094,0.285515055428424,NA
"9343","SE:PTPN4-207-exon2;PTPN4-201-int1","SE","chr2:119760385-119809836/+","",5e-04,0,5e-04,5e-04,24.5833333333333,2.32404375375085,1.77278769491059,1.3109543576046,0.189873184377015,1,0.42537856879864,1.8842483165773,3.99159880899401,0.472053532116415,0.63688857902754,NA,47.4884085474632,-0.689858543267128,0.414706476362239,-1.66348630317639,0.0962151303332957,NA
"9344","A5SS:AP2B1-213-exon1;AP2B1-211-exon1","A5SS","chr17:35587429-35594007/+","",0.0382,0.0228,0.0154,0.0154,124.5,1.31312031240423,1.00175086618079,1.31082523283513,0.189916815545235,1,8.22994527854645,1.23058154313669,1.04159931939099,1.18143466516107,0.237430093844178,NA,212.659608909554,0.0253645077335761,0.230712148831737,0.109940061076172,0.912456910950175,0.966578637052492
"9345","ALE:ENST00000661659-exon3;ENST00000450783-exon3","ALE","chr1:231522638-231527337/-","",4e-04,7e-04,-4e-04,4e-04,23.25,-2.38496240657418,1.81962407888262,-1.31068962773823,0.189962644362444,1,1.05777405770467,-2.622752833376,3.21850378304751,-0.814898167027348,0.41513060247498,NA,40.6536526478369,-0.381602225738549,0.487453356006486,-0.782848699339904,0.433715965851103,NA
"9346","AFE:SMARCA2-254-exon1;SMARCA2-214-exon1","AFE","chr9:2015405-2028986/+","",6e-04,0,5e-04,5e-04,19.6666666666667,2.30883242763614,1.76159599769809,1.31064808880875,0.189976684402711,1,0.460612176638131,2.05488846803595,3.98231099613467,0.516004016268563,0.605851604136691,NA,34.9996775736339,0.420462995115206,0.482400467630687,0.87160569553407,0.383423522484412,NA
"9347","SE:CDK19-201-exon6;CDK19-206-int3","SE","chr6:110632162-110667433/-","Exc-NMD",0.8891,0.995,-0.106,0.106,21.6666666666667,-1.84387173486188,1.40693082267646,-1.31056318131847,0.190005385271578,1,33.7919930919416,0.0764305190041925,0.494133033346398,0.154675995827652,0.877076754772884,NA,2.90807667396315,1.92811741967213,1.70873402337174,1.12838943527764,0.259155487541673,NA
"9348","SE:NDUFAF6-207-exon4;NDUFAF6-203-int4","SE","chr8:95041627-95045544/+","Inc-NMD",0.0272,0.0108,0.0164,0.0164,50.4166666666667,-1.60547515556542,1.2250408695492,-1.31054824004052,0.190010436130066,1,5.31770466084277,-1.23144466387175,1.43760441697998,-0.856594936219438,0.391668785228722,NA,78.2432880224506,0.453495361152849,0.353374062476199,1.2833295063454,0.199376659456467,NA
"9349","SE:KATNIP-201-exon3;KATNIP-204-int1","SE","chr16:27573957-27628660/+","Exc-NMD",0.9968,1,-0.0032,0.0032,23.4166666666667,-2.24965283843642,1.71711593218458,-1.31013450884142,0.190150336129708,1,40.7808348887446,0.0772786236199039,0.44692203541207,0.172912985927516,0.862719824114194,NA,0.448867640691634,2.00157269344306,3.98510019870103,0.502264082116553,0.615481771207419,NA
"9350","PABPC4/ENST00000372856.7_Intron11/clean","IR","chr1:39562417-39563613/-","",0.038,0.0216,0.0163,0.0163,439.75,0.930459952067792,0.710213310581562,1.31011336763863,0.190157486900512,1,23.6958642800559,0.54079888010686,0.568278716727716,0.951643734294517,0.341277693596412,NA,816.39189802497,-0.320231312064576,0.170165741487859,-1.88187886271705,0.0598524649731283,0.281515655722513
"9351","SE:PEDS1-205-exon2;PEDS1-201-int1","SE","chr20:50143622-50153516/-","Inc-NMD",0.2029,0.1227,0.0803,0.0803,85.25,0.91593618978351,0.699158947371361,1.31005430628782,0.190177464778593,1,27.9041387320472,-0.132446588516987,0.592673671942407,-0.223473042227288,0.823167361818451,NA,150.303851698751,-1.04816392155377,0.289546784770655,-3.62001575111257,0.000294585082746297,0.0188115801943853
"9352","SE:STAT6-224-exon2;STAT6-201-int1","SE","chr12:57108300-57111128/-","",0.1012,0.0551,0.0461,0.0461,130.166666666667,0.914644308302738,0.698214838611697,1.30997546560509,0.190204135550718,1,19.4347232466405,0.748793468049883,0.647423657458265,1.15657415268016,0.247446387504589,NA,230.279435734469,-0.180318431472072,0.243573952839378,-0.740302603665432,0.459116401470188,0.735470331040391
"9353","CDKN1B/ENST00000228872.9_Intron2/known-exon+anti-near","IR","chr12:12718955-12721035/+","",0.1261,0.0715,0.0545,0.0545,177.333333333333,1.00189232913046,0.764849952587138,1.30992010359877,0.190222865439905,1,31.3767333657769,1.06518364397452,0.50777438401546,2.09774986195855,0.0359272476785002,NA,284.10593804757,0.088910131171072,0.209944735901095,0.423493024435523,0.671935586876174,0.856902129424485
"9354","SE:GMPR2-227-exon4;GMPR2-201-int3","SE","chr14:24233599-24235736/+","",0.0389,4e-04,0.0385,0.0385,66.3333333333333,1.54093624611665,1.17638759645781,1.30988821265756,0.190233655293284,1,3.83319582056348,1.94413641667045,1.67292488618814,1.16211817561055,0.245187465474165,NA,117.34815694238,0.0454883379865287,0.324276369186184,0.140276450302833,0.888441570270981,0.957267903270111
"9355","A3SS:DDAH2-213-exon6;DDAH2-216-exon5","A3SS","chr6:31727644-31728172/-","",0.9985,1,-0.0015,0.0015,68.1666666666667,-2.1621114078253,1.65062522195129,-1.30987420952489,0.190238393199542,1,133.5836049445,-0.493818055369575,0.316195669355296,-1.56174831988193,0.11834729080456,0.393640003704794,0.467704949496871,1.99321563991984,3.98554646808279,0.500111002564388,0.616996919312887,NA
"9356","NPEPPS/ENST00000322157.9_Intron7/known-exon","IR","chr17:47586245-47586364/+","Inc-NMD",0.2044,0.0896,0.1148,0.1148,53.5,1.27897692669264,0.976451172947332,1.30982169116778,0.190256163358521,1,13.6874456344858,1.64315613091944,0.783427971572643,2.09739272855038,0.0359588242488326,NA,74.8873004398226,0.318006163825536,0.350766408581853,0.9066038139491,0.364616344159777,NA
"9357","SE:HDHD2-201-exon4;HDHD2-202-int4","SE","chr18:47115349-47134495/-","Exc-NMD",0.9978,0.9993,-0.0015,0.0015,77.25,1.59556242499812,1.21820107222463,1.30976934873679,0.190273875207291,1,130.096313708392,0.827100128560687,0.266383884500992,3.10491804003108,0.00190331756693605,0.0505382519936075,2.88192428851344,-1.25037306097105,2.03302503409118,-0.615030823528448,0.538534364644142,NA
